obs_id,taxon_name,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,submitted_name,subgroup,common_name,body_part,sample_info,ca_mg,fe_mg,zn_mg,epa,dha,protein,fat,biblio_id,location,season,comments_on_data_processing_methods,publication_year,food_item_id,realm
bc764,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow trout,muscle_skinless,"Rainbow trout, wild, skinless fillet, raw",NA,NA,NA,NA,NA,19.5,5.4,fi120,"USA, ID, Snake River",Oct 1988,"FAT (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992,0900783,freshbrackmarine
bc903,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow trout,muscle,"Rainbow trout, wild, fillet, raw",NA,NA,NA,NA,NA,18.29,NA,fi141,"USA, NY, Ithaca, Cayuga Lake",NA,NA,1980,0900922,freshbrackmarine
c553,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow Trout,muscle,"Rainbow Trout, muscle",54,NA,NA,NA,NA,24.4,1.5,11,NA,NA,NA,NA,NA,freshbrackmarine
c557,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow Trout,muscle,"Rainbow Trout, muscle",NA,NA,NA,NA,NA,20,4.6,8,NA,NA,NA,NA,NA,freshbrackmarine
c559,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow Trout,muscle,"Rainbow Trout, muscle",NA,NA,NA,0.377,1.05,NA,NA,59,NA,NA,NA,NA,NA,freshbrackmarine
c561,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow Trout,liver,"Rainbow Trout, liver",9,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,freshbrackmarine
c564,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow Trout,muscle,"Rainbow Trout, muscle",32,2.37,1.28,NA,NA,20.7,6.8,27,NA,NA,NA,NA,NA,freshbrackmarine
c566,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow Trout,whole,"Rainbow Trout, whole",NA,3.392,11.8,NA,NA,18.9,9.3,27,NA,NA,NA,NA,NA,freshbrackmarine
c567,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow Trout,eggs,"Rainbow Trout, eggs",NA,NA,NA,NA,NA,27.8,9,27,NA,NA,NA,NA,NA,freshbrackmarine
c568,Oncorhynchus mykiss,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,Oncorhynchus mykiss,Finfish,Rainbow Trout,eggs,"Rainbow Trout, eggs",NA,NA,NA,0.459,1.44,NA,NA,59,NA,NA,NA,NA,NA,freshbrackmarine
af589,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook(=Spring=King)salmon,muscle_skinless,"Chinook salmon, skinless fillet, raw",NA,NA,NA,NA,NA,19.5,11.5,fi195,"USA, Oregon/Washington/Alaska",NA,NA,1976,0901893,freshbrackmarine
bc194,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook salmon,muscle_skinless,"Chinook salmon, wild, boneless, skinless fillet, raw",NA,NA,NA,0.44,0.55,NA,7,fi36,"USA, off the OR coast, Pacific Ocean",Sep 1987,CHOLE-: colorimetric method using ferric chloride (Sweeney and Weihrauch 1976),1991,0900194,freshbrackmarine
bc968,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook(=Spring=King)salmon,muscle,"Chinook salmon, wild, fillet, raw",NA,NA,NA,NA,NA,20.17,9.42,fi156,"USA, Columbia River",Aug 1977,NA,1979,0900987,freshbrackmarine
c588,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,eggs,"Chinook Salmon, eggs",NA,NA,NA,NA,NA,29.2,12.4,34,NA,NA,NA,NA,NA,freshbrackmarine
c589,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,eggs,"Chinook Salmon, eggs",NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,freshbrackmarine
c590,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,eggs,"Chinook Salmon, eggs",30,NA,NA,NA,NA,30.4,15,11,NA,NA,NA,NA,NA,freshbrackmarine
c595,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,muscle,"Chinook Salmon, muscle",NA,NA,NA,0.44,0.55,NA,7,25,NA,NA,NA,NA,NA,freshbrackmarine
c598,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,liver,"Chinook Salmon, liver",28,NA,NA,NA,NA,16.6,8,11,NA,NA,NA,NA,NA,freshbrackmarine
c600,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,muscle,"Chinook Salmon, muscle",20,NA,NA,NA,NA,4.6,7.1,11,NA,NA,NA,NA,NA,freshbrackmarine
c602,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,muscle,"Chinook Salmon, muscle",22,NA,NA,NA,NA,21.4,3.3,11,NA,NA,NA,NA,NA,freshbrackmarine
c604,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,muscle,"Chinook Salmon, muscle",14,NA,NA,NA,NA,5.5,8.4,11,NA,NA,NA,NA,NA,freshbrackmarine
c606,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,muscle,"Chinook Salmon, muscle",20,0.9,0.8,NA,NA,17.9,11.6,27,NA,NA,NA,NA,NA,freshbrackmarine
c611,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,liver,"Chinook Salmon, liver",NA,2.6,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,freshbrackmarine
c612,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,muscle,"Chinook Salmon, muscle",20,NA,NA,NA,NA,4.6,7.1,11,NA,NA,NA,NA,NA,freshbrackmarine
c613,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,muscle,"Chinook Salmon, muscle",22,NA,NA,NA,NA,21.4,3.3,11,NA,NA,NA,NA,NA,freshbrackmarine
c614,Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,Oncorhynchus tshawytscha,Finfish,Chinook Salmon,muscle,"Chinook Salmon, muscle",14,NA,NA,NA,NA,8.4,8.4,11,NA,NA,NA,NA,NA,freshbrackmarine
af551,Ophiodon elongatus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,temperate,elongated,demersal,475,152,Ophiodon elongatus,Finfish,Lingcod,muscle_skinless,"Lingcod, skinless muscle flesh, raw",NA,NA,NA,NA,NA,17.6,0.96,fi195,"USA, Washington/Oregon",NA,NA,1976,0901855,marine
bc959,Ophiodon elongatus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,temperate,elongated,demersal,475,152,Ophiodon elongatus,Finfish,Lingcod,muscle,"Ling cod, wild, fillet, raw",NA,NA,NA,NA,NA,18.35,0.98,fi156,"USA, south of Astoria Canyon, North Pacific",Aug 1977,NA,1979,0900978,marine
c619,Ophiodon elongatus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,temperate,elongated,demersal,475,152,Ophiodon elongatus,Finfish,Lingcod,liver,"Lingcod, liver",5,1,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,marine
c622,Ophiodon elongatus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,temperate,elongated,demersal,475,152,Ophiodon elongatus,Finfish,Lingcod,muscle,"Lingcod, muscle",35,0.49,0.03,NA,NA,18,0.9,27,NA,NA,NA,NA,NA,marine
bc858,Opisthonema oglinum,1,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6,tropical,fusiform / normal,reef-associated,50,38,Opisthonema oglinum,Finfish,Atlantic thread herring,muscle,"Atlantic thread herring, adult fish, muscle flesh, middle portion, raw",NA,NA,NA,0.9044,2.527,NA,13.3,fi131,"Brazil, São Paulo, Santos cost",NA,NA,2007,0900877,marine
bc569,Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,Oreochromis macrochir,Finfish,Longfin tilapia,muscle,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,NA,NA,0.039845871,0.112158748,NA,1.37,fi100,"Madagascar, Itasy lake",Winter (Jul) 1997,FA converted using XFA,2005,0900588,fresh
bc570,Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,Oreochromis macrochir,Finfish,Longfin tilapia,muscle,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,NA,NA,0.018878146,0.12090498,NA,1.29,fi100,"Madagascar, Itasy lake",Spring (Oct) 1997,FA converted using XFA,2005,0900589,fresh
bc571,Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,Oreochromis macrochir,Finfish,Longfin tilapia,muscle,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,NA,NA,0.013985924,0.0574764,NA,1.18,fi100,"Madagascar, Itasy lake",Summer (Mar) 1998,FA converted using XFA,2005,0900590,fresh
af63,Oreochromis mossambicus,0.47333333333333333,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.77,tropical,fusiform / normal,benthopelagic,12,39,Oreochromis mossambicus,Finfish,Mozambique tilapia,muscle,"Tilapia, wild, boneless flesh, raw",47.3,0.2,NA,NA,NA,17.8,2.3,fi24,"Sri Lanka, Ibbagamuwa, Bathalagoda tank",NA,NA,1996,0901367,freshbrack
af49,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild, skinless, boneless fillets, raw",NA,NA,NA,0.0502467024392077,0.0239385983232165,NA,2.86,fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901353,freshbrack
bc143,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle,"Nile tilapia, wild, muscle fillet, raw",NA,NA,NA,0.17525383,0.64891283,NA,5.23,fi28,"Uganda, Lake Viktoria, Kasenyi and Ggaba",Feb 2008,FA converted using XFA,2011,0900143,freshbrack
bc1535,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_organs,"Nile tilapia, wild, raw",NA,NA,NA,NA,NA,14.328,1.298,fi278,"Nigeria, Ibadan Oyo State",NA,NA,2013,0902452,freshbrack
bc199,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_organs,"Nile tilapia, wild, skin-on fillet (incl. bones), raw",883,3,7,NA,NA,16.15,2.64,fi38,"Nigeria, Zaria, Galma River",Jan-May (dry season),NA,1997,0900199,freshbrack
bc4,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile Tilapia,muscle,"Nile Tilapia, wild, muscle fillet, raw",NA,NA,NA,NA,NA,19.8,1.8,fi2,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",May-Oct,NNP calc. as % of TN,1999,0900004,freshbrack
bc566,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle,"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,NA,NA,0.010859908,0.048743308,NA,0.83,fi100,"Madagascar, Itasy lake",Winter (Jul) 1997,FA converted using XFA,2005,0900585,freshbrack
bc567,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle,"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,NA,NA,0.012881055,0.076739861,NA,0.99,fi100,"Madagascar, Itasy lake",Spring (Oct) 1997,FA converted using XFA,2005,0900586,freshbrack
bc568,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle,"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,NA,NA,0.01037568,0.04279968,NA,1.08,fi100,"Madagascar, Itasy lake",Summer (Mar) 1998,FA converted using XFA,2005,0900587,freshbrack
bc700,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (small size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900719,freshbrack
bc701,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (medium size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900720,freshbrack
bc702,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (large size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900721,freshbrack
bc703,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (medium size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900722,freshbrack
bc704,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,skin,"Nile tilapia, wild (small size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900723,freshbrack
bc705,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,skin,"Nile tilapia, wild (small size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900724,freshbrack
bc706,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,skin,"Nile tilapia, wild (small size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900725,freshbrack
bc707,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,skin,"Nile tilapia, wild (medium size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900726,freshbrack
bc708,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (small size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Zwai, Lake Zwai",Nov 1993,NA,1997,0900727,freshbrack
bc709,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (medium size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Zwai, Lake Zwai",Nov 1993,NA,1997,0900728,freshbrack
bc710,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (large size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Zwai, Lake Zwai",Nov 1993,NA,1997,0900729,freshbrack
bc713,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (small size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Tanzania, Mwanza, Lake Victoria",Nov-Dec 1993,NA,1997,0900732,freshbrack
bc714,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (medium size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Tanzania, Mwanza, Lake Victoria",Nov-Dec 1993,NA,1997,0900733,freshbrack
bc715,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild (large size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Tanzania, Mwanza, Lake Victoria",Nov-Dec 1993,NA,1997,0900734,freshbrack
bc716,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,skin,"Nile tilapia, wild (small size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Tanzania, Mwanza, Lake Victoria",Nov-Dec 1993,NA,1997,0900735,freshbrack
bc717,Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,Oreochromis niloticus,Finfish,Nile tilapia,skin,"Nile tilapia, wild (medium size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Tanzania, Mwanza, Lake Victoria",Nov-Dec 1993,NA,1997,0900736,freshbrack
