obs_id,taxon_name,common_name,subgroup,sample_info,body_part,nutrient,concentration,RDA_percentage,location,season,biblio_id,bibliography,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here
bc1387,Clarias batrachus,Philippine catfish,Finfish,"Philippine catfish, wild, raw",muscle_organs,iron,1.2,6.666666666666667,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902304,1,1,1,0,0,1,1,5
bc1388,Nandus nandus,Gangetic leaffish,Finfish,"Gangetic leaffish, wild, raw",muscle_organs,iron,0.84,4.666666666666666,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902305,1,1,1,0,0,1,1,5
bc1389,Ompok pabda,NA,Finfish,"Modhu Pabda, wild, raw",muscle_organs,iron,0.46,2.555555555555556,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902306,1,1,1,1,1,1,1,7
bc1390,Amblypharyngodon mola,NA,Finfish,"Mola, wild, raw",muscle_organs,iron,5.7,31.666666666666664,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902307,1,1,1,0,0,1,1,5
bc1391,Amblypharyngodon mola,NA,Finfish,"Mola (cultured), wild, raw",muscle_organs,iron,19,105.55555555555556,"Bangladesh, Dinajpur",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902308,1,1,1,0,0,1,1,5
bc1392,Botia dario,Bengal loach,Finfish,"Bengal loach, wild, raw",muscle_organs,iron,2.5,13.88888888888889,"Bangladesh, Sylhet",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902309,1,1,1,1,1,1,1,7
bc1393,Heteropneustes fossilis,Stinging catfish,Finfish,"Stinging catfish, wild, raw",muscle_organs,iron,2.2,12.222222222222223,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902310,1,1,1,0,0,1,1,5
bc1394,Channa punctata,Spotted snakehead,Finfish,"Spotted snakehead, wild, raw",muscle_organs,iron,1.8,10,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902311,1,1,1,0,0,1,1,5
bc1395,Macrognathus aculeatus,NA,Finfish,"Tara Baim, wild, raw",muscle_organs,iron,2.5,13.88888888888889,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902312,1,1,1,0,0,1,1,5
bc1396,Mystus vittatus,Striped dwarf catfish,Finfish,"Striped dwarf catfish, wild, raw",muscle_organs,iron,4,22.22222222222222,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902313,1,1,1,0,0,1,1,5
bc1397,Puntius ticto,Ticto barb,Finfish,"Ticto barb, wild, raw",muscle_organs,iron,3.4,18.88888888888889,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902314,1,1,1,0,0,1,1,5
bc1398,Tenualosa ilisha,Hilsa shad,Finfish,"Hilsa shad, wild, raw",muscle_organs,iron,1.9,10.555555555555555,"Bangladesh, Khulna",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902315,1,1,1,1,1,1,1,7
bc1399,Tenualosa ilisha,Hilsa shad,Finfish,"Hilsa shad, wild, raw",muscle_organs,iron,2.5,13.88888888888889,"Bangladesh, Sylhet",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902316,1,1,1,1,1,1,1,7
bc1400,Channa striatus,NA,Finfish,"Shol, wild, raw",muscle_organs,iron,0.41,2.2777777777777777,"Bangladesh, Sylhet",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902317,1,1,1,0,0,1,1,5
bc1401,Metapenaeus monoceros,Speckled shrimp,Crustacean,"Speckled shrimp, wild, raw",NA,iron,2.7,15.000000000000002,"Bangladesh, Khulna",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902318,1,1,1,0,0,1,1,5
bc1402,Macrobrachium malcolmsonii,Monsoon river prawn,Crustacean,"Monsoon river prawn, wild, raw",NA,iron,13,72.22222222222221,"Bangladesh, Mymensingh",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902319,1,1,1,0,0,1,1,5
bc1403,Pampus argenteus,Silver pomfret,Finfish,"Silver pomfret, wild, raw",muscle_organs,iron,0.34,1.8888888888888888,"Bangladesh, Khulna",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902320,1,1,1,0,0,1,1,5
bc1404,Stolephorus tri,Spined anchovy,Finfish,"Spined anchovy, wild, raw",muscle_organs,iron,1.6,8.88888888888889,"Bangladesh, Cox's Bazar",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902321,1,1,1,0,0,1,1,5
bc1405,Pennahia argentata,Silver croaker,Finfish,"Silver croaker, wild, raw",muscle_organs,iron,1.7,9.444444444444445,"Bangladesh, Cox's Bazar",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902322,1,1,1,0,0,1,1,5
bc1406,Scomberomorus guttatus,Indo-Pacific king mackerel,Finfish,"Indo-Pacific king mackerel, wild, raw",muscle_organs,iron,0.49,2.722222222222222,"Bangladesh, Cox's Bazar",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902323,1,1,1,0,0,1,1,5
bc1407,Platycephalus indicus,Bartail flathead,Finfish,"Bartail flathead, wild, raw",muscle_organs,iron,1.7,9.444444444444445,"Bangladesh, Cox's Bazar",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902324,1,1,1,0,0,1,1,5
bc1408,Liza parsia,Goldspot mullet,Finfish,"Goldspot mullet, wild, raw",muscle_organs,iron,1.3,7.222222222222223,"Bangladesh, Khulna",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902325,1,1,1,1,1,1,1,7
bc1409,Eleutheronema tetradactylum,Fourfinger threadfin,Finfish,"Fourfinger threadfin, wild, raw",muscle_organs,iron,0.6,3.3333333333333335,"Bangladesh, Cox's Bazar",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902326,1,1,1,0,0,1,1,5
bc1410,Sillaginopsis panijus,Flathead sillago,Finfish,"Flathead sillago, wild, raw",muscle_organs,iron,2.1,11.666666666666666,"Bangladesh, Cox's Bazar",Jul-Sep 2012,fi367,"J.R. Bogard, S.H. Thilsted, G.C. Marks, M.A. Wahab, M.A.R. Hossain, J. Jakobsen, J. Stangoulis. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis 42 (2015) 120–133",NA,2015,0902327,1,1,1,0,0,1,1,5
bc1411,Scomber scombrus,Atlantic mackerel,Finfish,"Mackerel, wild, raw",muscle_organs,iron,0.8,4.444444444444445,"Norway, The North Sea",Oct 2007,fi361,"Myhre J.B., Borgejordet Å., Nordbotten A., Løken E.B. & Fagerli R.A. (2012). Nutritional composition of selected wild and farmed raw fish. University of Oslo, Norwegian Food Safety Authority & Norwegian Directorate of Health.",NA,2012,0902328,1,1,1,1,1,1,1,7
bc1412,Reinhardtius hippoglossoides,Greenland halibut,Finfish,"Greenland halibut, wild, raw",muscle_organs,iron,0.1,0.5555555555555556,"Norway, outside the coast of Tromsø",Aug 2006,fi361,"Myhre J.B., Borgejordet Å., Nordbotten A., Løken E.B. & Fagerli R.A. (2012). Nutritional composition of selected wild and farmed raw fish. University of Oslo, Norwegian Food Safety Authority & Norwegian Directorate of Health.",NA,2012,0902329,1,1,1,1,1,1,1,7
bc1413,Hippoglossus hippoglossus,Atlantic halibut,Finfish,"Atlantic halibut, wild, raw",muscle_organs,iron,0.18,1,"Norway, The Norwegian Sea","Sep-Oct 2007, Jan 2008",fi361,"Myhre J.B., Borgejordet Å., Nordbotten A., Løken E.B. & Fagerli R.A. (2012). Nutritional composition of selected wild and farmed raw fish. University of Oslo, Norwegian Food Safety Authority & Norwegian Directorate of Health.",NA,2012,0902330,1,1,1,1,1,1,1,7
bc1414,Salvelinus alpinus,NA,Finfish,"Arctic char, wild, flesh, raw",muscle,iron,0.3,1.6666666666666667,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.",Samples were taken in the wild (informed by the author),2002,0902331,1,1,1,0,0,1,1,5
bc1418,Thymallus arcticus,NA,Finfish,"Grayling, wild, flesh, raw",muscle,iron,1,5.555555555555555,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.",Samples were taken in the wild (informed by the author),2002,0902335,1,1,1,1,1,1,1,7
bc1419,Lota lota,NA,Finfish,"Loche, wild, eggs, raw",eggs,iron,1.3,7.222222222222223,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.",Samples were taken in the wild (informed by the author),2002,0902336,1,1,1,1,1,1,1,7
bc1420,Lota lota,NA,Finfish,"Loche, wild, flesh, raw",muscle,iron,0.3,1.6666666666666667,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.",Samples were taken in the wild (informed by the author),2002,0902337,1,1,1,0,0,1,1,5
bc1421,Lota lota,NA,Finfish,"Loche, wild, liver, raw",liver,iron,2,11.11111111111111,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.","Samples were taken in the wild (informed by the author); to calculate energy in one of the samples, summed minerals were used as ash (ash was not analyzed for that sample)",2002,0902338,1,1,1,0,0,1,1,5
bc1423,Esox lucius,NA,Finfish,"Pike, wild, flesh, raw",muscle,iron,0.2,1.1111111111111112,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.",Samples were taken in the wild (informed by the author),2002,0902340,1,1,1,0,1,1,1,6
bc1429,Salmo,NA,Finfish,"Trout, wild, flesh, raw",muscle,iron,0.4,2.2222222222222223,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.",Samples were taken in the wild (informed by the author),2002,0902346,1,1,1,1,1,1,1,7
bc1432,Coregonus,NA,Finfish,"Whitefish, wild, flesh, raw",muscle,iron,0.4,2.2222222222222223,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.","Samples were taken in the wild (informed by the author); to calculate energy in two of the samples, summed minerals were used as ash (ash was not analyzed for that sample)",2002,0902349,1,1,1,0,0,1,1,5
bc1433,Salvelinus naresi,NA,Finfish,"Arctic Char, wild, meat, raw",muscle,iron,0.7,3.888888888888889,"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)",1985 to 1988,fc002,"Kuhnlein, H.V., Soueida, R. (1992). Use and nutrient composition of traditional Baffin Inuit Foods. Journal of Food Composition and Analysis 5:112-126.",proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023,1992,0902350,1,1,1,0,0,1,1,5
bc1434,Salvelinus naresi,NA,Finfish,"Arctic Char, wild, meat/skin, raw",muscle,iron,0.6,3.3333333333333335,"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)",1985 to 1988,fc002,"Kuhnlein, H.V., Soueida, R. (1992). Use and nutrient composition of traditional Baffin Inuit Foods. Journal of Food Composition and Analysis 5:112-126.",proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023; two or more than two independently harvested samples were analyzed for water; only one sample analyzed for ash & retinol,1992,0902351,1,1,1,0,0,1,1,5
bc1438,Salvelinus naresi,NA,Finfish,"Arctic Char, wild, skin, raw",skin,iron,4.8,26.666666666666668,"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)",1985 to 1988,fc002,"Kuhnlein, H.V., Soueida, R. (1992). Use and nutrient composition of traditional Baffin Inuit Foods. Journal of Food Composition and Analysis 5:112-126.",proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023,1992,0902355,1,1,1,0,0,1,1,5
