obs_id,taxon_name,common_name,subgroup,sample_info,body_part,ca_mg,fe_mg,zn_mg,epa,dha,fat,protein,location,season,biblio_id,bibliography,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here
bc1128,Pinctada radiata,Rayed pearl oyster,Mollusc,"Rayed pearl oyster, wild, soft body, raw",NA,NA,0.28227,0.02979,NA,NA,NA,NA,"Turkey, Içel, Akkuyu bay, Mediterranean Sea",May 1999-Apr 2000,fi208,"Göksu M.Z., Akar M., Cevik F., Findik Ö. (2005). Bioaccumulation of some heavy metals (Cd, Fe, Zn, Cu) in two bivalvia species (Pinctada radiata, Leach 1814 and Brachidontes pharaonis, Fischer 1870). Turk J Vet Anim Sci 29: 89-93",NA,2005,0901167,0,1,1,0,0,0,0,2
bc1129,Brachidontes pharaonis,NA,Mollusc,"Mussel, wild, soft body, raw",NA,NA,0.03682,0.01579,NA,NA,NA,NA,"Turkey, Içel, Akkuyu bay, Mediterranean Sea",May 1999-Apr 2000,fi208,"Göksu M.Z., Akar M., Cevik F., Findik Ö. (2005). Bioaccumulation of some heavy metals (Cd, Fe, Zn, Cu) in two bivalvia species (Pinctada radiata, Leach 1814 and Brachidontes pharaonis, Fischer 1870). Turk J Vet Anim Sci 29: 89-93",NA,2005,0901168,0,1,1,0,0,0,0,2
bc113,Aphanopus carbo,Black scabbardfish,Finfish,"Black scabbardfish, wild, skin-on fillets, raw",muscle,NA,NA,NA,NA,NA,6.7,16.1,"Portugal, caught off Sesimbra",Jan 2007-Jan 2008,fi25,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",NA,2009,0900113,0,0,0,0,0,1,1,2
bc1130,Perna viridis,Green mussel,Mollusc,"Green-lipped mussel, wild, soft tissue, raw",NA,NA,NA,1.86,NA,NA,NA,NA,"Malaysia (west coast), Penang, Pulau Aman",Sep 1999,fi209,"Yap C.K., Ismail A., Tan S.G. (2004). Heavy metal (Cd, Cu, Pb and Zn) concentrations in the green-lipped mussel Perna viridis (Linnaeus) collected from some wild and aquacultural sites in the west coast of Peninsular Malaysia. Food Chemistry 84: 569-575",NA,2004,0901169,0,0,1,0,0,0,0,1
bc1131,Perna viridis,Green mussel,Mollusc,"Green-lipped mussel, wild, soft tissue, raw",NA,NA,NA,1.34,NA,NA,NA,NA,"Malaysia (west coast), Muar Estuary, Malacca",Jan 2000,fi209,"Yap C.K., Ismail A., Tan S.G. (2004). Heavy metal (Cd, Cu, Pb and Zn) concentrations in the green-lipped mussel Perna viridis (Linnaeus) collected from some wild and aquacultural sites in the west coast of Peninsular Malaysia. Food Chemistry 84: 569-575",NA,2004,0901170,0,0,1,0,0,0,0,1
bc1132,Perna viridis,Green mussel,Mollusc,"Green-lipped mussel, wild, soft tissue, raw",NA,NA,NA,1.99,NA,NA,NA,NA,"Malaysia (west coast), Pantai Lido, Johore",Jan 2000,fi209,"Yap C.K., Ismail A., Tan S.G. (2004). Heavy metal (Cd, Cu, Pb and Zn) concentrations in the green-lipped mussel Perna viridis (Linnaeus) collected from some wild and aquacultural sites in the west coast of Peninsular Malaysia. Food Chemistry 84: 569-575",NA,2004,0901171,0,0,1,0,0,0,0,1
bc1133,Perna viridis,Green mussel,Mollusc,"Green-lipped mussel, wild, soft tissue, raw",NA,NA,NA,2.19,NA,NA,NA,NA,"Malaysia (west coast), Kg. Pasir Puteh, Johore",Jan 2000,fi209,"Yap C.K., Ismail A., Tan S.G. (2004). Heavy metal (Cd, Cu, Pb and Zn) concentrations in the green-lipped mussel Perna viridis (Linnaeus) collected from some wild and aquacultural sites in the west coast of Peninsular Malaysia. Food Chemistry 84: 569-575",NA,2004,0901172,0,0,1,0,0,0,0,1
bc1134,Sepia officinalis,Common cuttlefish,Mollusc,"Cuttlefish, wild, mantle, raw",NA,NA,NA,NA,0.08839488,0.14522016,0.86,NA,"Turkey, Iskenderun Bay, north eastern Mediterranean Sea",Nov (autumn) 2003,fi210,"Özyurt G. Duysak Ö., Akamca E., Tureli C. (2006). Seasonal changes of fatty acids of cuttlefish Sepia officinalis L. (Mollusca: Cephalopoda) in the north eastern Mediterranean sea. Food Chemistry 95: 382-385",FA converted using XFA,2006,0901173,0,0,0,1,1,0,1,3
bc1135,Sepia officinalis,Common cuttlefish,Mollusc,"Cuttlefish, wild, mantle, raw",NA,NA,NA,NA,0.08397312,0.1554048,0.88,NA,"Turkey, Iskenderun Bay, north eastern Mediterranean Sea",Feb (winter) 2003,fi210,"Özyurt G. Duysak Ö., Akamca E., Tureli C. (2006). Seasonal changes of fatty acids of cuttlefish Sepia officinalis L. (Mollusca: Cephalopoda) in the north eastern Mediterranean sea. Food Chemistry 95: 382-385",FA converted using XFA,2006,0901174,0,0,0,1,1,0,1,3
bc1136,Sepia officinalis,Common cuttlefish,Mollusc,"Cuttlefish, wild, mantle, raw",NA,NA,NA,NA,0.0759402,0.152397,0.85,NA,"Turkey, Iskenderun Bay, north eastern Mediterranean Sea",Apr (spring) 2003,fi210,"Özyurt G. Duysak Ö., Akamca E., Tureli C. (2006). Seasonal changes of fatty acids of cuttlefish Sepia officinalis L. (Mollusca: Cephalopoda) in the north eastern Mediterranean sea. Food Chemistry 95: 382-385",FA converted using XFA,2006,0901175,0,0,0,1,1,0,1,3
bc1137,Sepia officinalis,Common cuttlefish,Mollusc,"Cuttlefish, wild, mantle, raw",NA,NA,NA,NA,0.0718074,0.1234674,0.85,NA,"Turkey, Iskenderun Bay, north eastern Mediterranean Sea",Jul (summer) 2003,fi210,"Özyurt G. Duysak Ö., Akamca E., Tureli C. (2006). Seasonal changes of fatty acids of cuttlefish Sepia officinalis L. (Mollusca: Cephalopoda) in the north eastern Mediterranean sea. Food Chemistry 95: 382-385",FA converted using XFA,2006,0901176,0,0,0,1,1,0,1,3
bc1138,Hexaplex trunculus,Gastropods nei,Mollusc,"Marine snail, muscle, raw",NA,674.4,8.1,112.8,0.644600278512,0.734312688408,8.998645,15.746805,"Tunisia, coast (sampled at fish market, Sfax city)",NA,fi211,"Zarai Z., Frikha F., Balti R. Miled N., Gargouri Y. Mejdoub H. (2011). Nutrient composition of the marine snail (Hexaplex trunculus) from the Tunisian Mediterranean coast. J Sci Food Agric 91: 1265-1270",proximates and AA expressed per DM - conversion to FW; FA converted using XFA,2011,0901177,1,1,1,1,1,1,1,7
bc1139,Moroteuthis ingens,Greater hooked squid,Mollusc,"Onychotheuthid squid, wild, mantle, raw",NA,NA,NA,NA,0.154768,0.400576,1.5,NA,"Australia, Heard Island, Indian Ocean","Dec 1997-Jan 1998, Oct 1998-Jan 1999",fi212,"Phillips K.L., Jackson G.D., Nichols P.D. (2001). Prediation on myctophids by the squid Moroteuthis ingens around Macquarie and Heard Islands: stomach content and fatty acid analyses. Mar Ecol Progr Ser 215: 179-189",FA converted using XFA,2001,0901178,0,0,0,1,1,0,1,3
bc114,Aphanopus carbo,Black scabbardfish,Finfish,"Black scabbardfish, wild, skinless fillets, raw",muscle_skinless,14,0.1,0.5,0.0479,0.1395,2.8,15.7,"Portugal, caught off Sesimbra",Jan 2007-Jan 2008,fi25,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",NA,2009,0900114,1,1,1,1,1,1,1,7
bc1140,Moroteuthis ingens,Greater hooked squid,Mollusc,"Onychotheuthid squid, wild, mantle, raw",NA,NA,NA,NA,0.167286,0.385782,1.5,NA,"Australia, Macquirie Island, Pacific Ocean",Mar-Apr 1999,fi212,"Phillips K.L., Jackson G.D., Nichols P.D. (2001). Prediation on myctophids by the squid Moroteuthis ingens around Macquarie and Heard Islands: stomach content and fatty acid analyses. Mar Ecol Progr Ser 215: 179-189",FA converted using XFA,2001,0901179,0,0,0,1,1,0,1,3
bc1141,Chamelea gallina,Striped venus,Mollusc,"Striped venus, babyclam, meat, raw",NA,NA,NA,NA,NA,NA,2.94,10.05,"Turkey, Southern coast of the Marmara Sea, Karabiga, Kemer, Sevketje (Anatolia side), Bolayiralti, Gelibolu (European side)",Apr 2008,fi215,"Colakoglu F.A., Ormanci H.B., Berik N., Kunili I.E., Colakoglu S. (2011). Proximate and elemental composition of chamelea gallina from the southern coast of the Marmara Sea (Turkey). Biol Trace Elem Res 1-9 (article in press)",NA,2011,0901180,0,0,0,0,0,1,1,2
bc1142,Chamelea gallina,Striped venus,Mollusc,"Striped venus, babyclam, meat, raw",NA,NA,NA,NA,NA,NA,3.13,10.5,"Turkey, Southern coast of the Marmara Sea, Karabiga, Kemer, Sevketje (Anatolia side), Bolayiralti, Gelibolu (European side)",Jul 2008,fi215,"Colakoglu F.A., Ormanci H.B., Berik N., Kunili I.E., Colakoglu S. (2011). Proximate and elemental composition of chamelea gallina from the southern coast of the Marmara Sea (Turkey). Biol Trace Elem Res 1-9 (article in press)",NA,2011,0901181,0,0,0,0,0,1,1,2
bc1143,Chamelea gallina,Striped venus,Mollusc,"Striped venus, babyclam, meat, raw",NA,NA,NA,NA,NA,NA,2.13,9.06,"Turkey, Southern coast of the Marmara Sea, Karabiga, Kemer, Sevketje (Anatolia side), Bolayiralti, Gelibolu (European side)",Oct 2008,fi215,"Colakoglu F.A., Ormanci H.B., Berik N., Kunili I.E., Colakoglu S. (2011). Proximate and elemental composition of chamelea gallina from the southern coast of the Marmara Sea (Turkey). Biol Trace Elem Res 1-9 (article in press)",NA,2011,0901182,0,0,0,0,0,1,1,2
bc1144,Chamelea gallina,Striped venus,Mollusc,"Striped venus, babyclam, meat, raw",NA,NA,NA,NA,NA,NA,2.84,10.81,"Turkey, Southern coast of the Marmara Sea, Karabiga, Kemer, Sevketje (Anatolia side), Bolayiralti, Gelibolu (European side)",Jan 2009,fi215,"Colakoglu F.A., Ormanci H.B., Berik N., Kunili I.E., Colakoglu S. (2011). Proximate and elemental composition of chamelea gallina from the southern coast of the Marmara Sea (Turkey). Biol Trace Elem Res 1-9 (article in press)",NA,2011,0901183,0,0,0,0,0,1,1,2
bc1145,Eriocheir sinensis,Chinese mitten crab,Crustacean,"Chinese mitten crab, farmed, female, lake-stocked, gonads, raw",NA,NA,NA,NA,0.3995568,0.249723,17.7,34.66,"China, Hubei province, Jingxingyue Lake",Nov 2002,fi218,"Wu X., Cheng Y., Sui L., Yang X., Nan T., Wang J. (2007). Biochemical composition of pond-reared and lake-stocked Chinese mitten crab Eriocheir sinensis (H. Milne-Edwards) broodstock. Aquaculture Research 38: 1459-1567",FA converted using XFA,2007,0901184,0,0,0,1,1,1,1,4
bc1146,Eriocheir sinensis,Chinese mitten crab,Crustacean,"Chinese mitten crab, farmed, female, lake-stocked, muscle, raw",NA,NA,NA,NA,0.1040494,0.10725092,1.96,20.71,"China, Hubei province, Jingxingyue Lake",Nov 2002,fi218,"Wu X., Cheng Y., Sui L., Yang X., Nan T., Wang J. (2007). Biochemical composition of pond-reared and lake-stocked Chinese mitten crab Eriocheir sinensis (H. Milne-Edwards) broodstock. Aquaculture Research 38: 1459-1567",FA converted using XFA,2007,0901185,0,0,0,1,1,1,1,4
bc1147,Eriocheir sinensis,Chinese mitten crab,Crustacean,"Chinese mitten crab, farmed, male, lake-stocked, muscle, raw",NA,NA,NA,NA,0.20458472,0.08934396,1.64,18.48,"China, Hubei province, Jingxingyue Lake",Nov 2002,fi218,"Wu X., Cheng Y., Sui L., Yang X., Nan T., Wang J. (2007). Biochemical composition of pond-reared and lake-stocked Chinese mitten crab Eriocheir sinensis (H. Milne-Edwards) broodstock. Aquaculture Research 38: 1459-1567",FA converted using XFA,2007,0901186,0,0,0,1,1,1,1,4
bc1148,Portunus pelagicus,Blue swimming crab,Crustacean,"Blue swimmer crab, wild, meat, female, raw",NA,NA,NA,NA,0.11695992,0.08582124,1.08,18.4,"China, Hainan Island, Beibu Gulf",mean body weight: 207g,fi219,"Wu X., Zhou B., Cheng Y., Zeng C., Wang C., Feng L. (2010). Comparison of gender differences in biochemical composition and nutritional value of various edible parts of the blue swimmer crab. Journal of Food Composition and Analysis 23: 154-159","CHO- (phenolsulphuric acid method, Kochert, 1978); total edible yield (meat+hepatopancreas+gonads)= 44.3%; FA converted using XFA",2010,0901187,0,0,0,1,1,1,1,4
bc1149,Portunus pelagicus,Blue swimming crab,Crustacean,"Blue swimmer crab, wild, meat, male, raw",NA,NA,NA,NA,0.061272,0.06216,0.75,16.9,"China, Hainan Island, Beibu Gulf",mean body weight: 225g,fi219,"Wu X., Zhou B., Cheng Y., Zeng C., Wang C., Feng L. (2010). Comparison of gender differences in biochemical composition and nutritional value of various edible parts of the blue swimmer crab. Journal of Food Composition and Analysis 23: 154-159","CHO- (phenolsulphuric acid method, Kochert, 1978); total edible yield (meat+ hepatopancreas+gonads)= 35.9%; FA converted using XFA",2010,0901188,0,0,0,1,1,1,1,4
bc1150,Portunus pelagicus,Blue swimming crab,Crustacean,"Blue swimmer crab, wild, gonads, female, raw",NA,NA,NA,NA,0.33303204,0.63756936,9.6,25.5,"China, Hainan Island, Beibu Gulf",mean body weight: 207g,fi219,"Wu X., Zhou B., Cheng Y., Zeng C., Wang C., Feng L. (2010). Comparison of gender differences in biochemical composition and nutritional value of various edible parts of the blue swimmer crab. Journal of Food Composition and Analysis 23: 154-159","CHO- (phenolsulphuric acid method, Kochert, 1978); total edible yield (meat+ hepatopancreas+gonads)= 44.3%; FA converted using XFA",2010,0901189,0,0,0,1,1,1,1,4
bc1151,Portunus pelagicus,Blue swimming crab,Crustacean,"Blue swimmer crab, wild, gonads, male, raw",NA,NA,NA,NA,0.1057155,0.1532465,2,22.9,"China, Hainan Island, Beibu Gulf",mean body weight: 225g,fi219,"Wu X., Zhou B., Cheng Y., Zeng C., Wang C., Feng L. (2010). Comparison of gender differences in biochemical composition and nutritional value of various edible parts of the blue swimmer crab. Journal of Food Composition and Analysis 23: 154-159","CHO- (phenolsulphuric acid method, Kochert, 1978); total edible yield (meat+ hepatopancreas+gonads)= 35.9%; FA converted using XFA",2010,0901190,0,0,0,1,1,1,1,4
bc1152,Aristeus antennatus,Blue and red shrimp,Crustacean,"Red shrimp, wild, edible flesh, raw",NA,NA,NA,NA,0.006710598,0.007997562,0.1,21.4,"Portugal, Algarve, off the south coast",Winter (Dec) 2000,fi220,"Rosa R., Nunes M.L. (2003). Nutritional quality of red shrimp, Aristeus antennatus (Risso), pink shrimp, Parapenaeus longirostris (Lucas), and Norway lobster, Nephrops norvegicus (Linnaeus). Journal of the Science of Food and Agriculture 84: 89-94",FAT-/PROT- (analyzed according to AOAC 1998); FA converted using XFA; Lipid fractions calculated based on FAT (proximate),2003,0901191,0,0,0,1,1,1,1,4
bc1153,Aristeus antennatus,Blue and red shrimp,Crustacean,"Red shrimp, wild, edible flesh, raw",NA,NA,NA,NA,0.020545461,0.032266026,0.3,22,"Portugal, Algarve, off the south coast",Summer (Jun) 2001,fi220,"Rosa R., Nunes M.L. (2003). Nutritional quality of red shrimp, Aristeus antennatus (Risso), pink shrimp, Parapenaeus longirostris (Lucas), and Norway lobster, Nephrops norvegicus (Linnaeus). Journal of the Science of Food and Agriculture 84: 89-94",FAT-/PROT- (analyzed according to AOAC 1998); FA converted using XFA; Lipid fractions calculated based on FAT (proximate),2003,0901192,0,0,0,1,1,1,1,4
bc1154,Parapenaeus longirostris,Deep-water rose shrimp,Crustacean,"Pink shrimp, wild, edible flesh, raw",NA,NA,NA,NA,0.013605048,0.015811272,0.2,20.8,"Portugal, Algarve, off the south coast",Winter (Dec) 2000,fi220,"Rosa R., Nunes M.L. (2003). Nutritional quality of red shrimp, Aristeus antennatus (Risso), pink shrimp, Parapenaeus longirostris (Lucas), and Norway lobster, Nephrops norvegicus (Linnaeus). Journal of the Science of Food and Agriculture 84: 89-94",FAT-/PROT- (analyzed according to AOAC 1998); FA converted using XFA; Lipid fractions calculated based on FAT (proximate),2003,0901193,0,0,0,1,1,1,1,4
bc1155,Parapenaeus longirostris,Deep-water rose shrimp,Crustacean,"Pink shrimp, wild, edible flesh, raw",NA,NA,NA,NA,0.01930446,0.030611358,0.3,21.3,"Portugal, Algarve, off the south coast",Summer (Jun) 2001,fi220,"Rosa R., Nunes M.L. (2003). Nutritional quality of red shrimp, Aristeus antennatus (Risso), pink shrimp, Parapenaeus longirostris (Lucas), and Norway lobster, Nephrops norvegicus (Linnaeus). Journal of the Science of Food and Agriculture 84: 89-94",FAT-/PROT- (analyzed according to AOAC 1998); FA converted using XFA; Lipid fractions calculated based on FAT (proximate),2003,0901194,0,0,0,1,1,1,1,4
bc1156,Nephrops norvegicus,Norway lobster,Crustacean,"Norway lobster, wild edible flesh, raw",NA,NA,NA,NA,0.006342894,0.009054711,0.1,20.4,"Portugal, Algarve, off the south coast",Winter (Dec) 2000,fi220,"Rosa R., Nunes M.L. (2003). Nutritional quality of red shrimp, Aristeus antennatus (Risso), pink shrimp, Parapenaeus longirostris (Lucas), and Norway lobster, Nephrops norvegicus (Linnaeus). Journal of the Science of Food and Agriculture 84: 89-94",FAT-/PROT- (analyzed according to AOAC 1998); FA converted using XFA; Lipid fractions calculated based on FAT (proximate),2003,0901195,0,0,0,1,1,1,1,4
bc1157,Nephrops norvegicus,Norway lobster,Crustacean,"Norway lobster, wild edible flesh, raw",NA,NA,NA,NA,0.01424853,0.020131794,0.2,21.2,"Portugal, Algarve, off the south coast",Summer (Jun) 2001,fi220,"Rosa R., Nunes M.L. (2003). Nutritional quality of red shrimp, Aristeus antennatus (Risso), pink shrimp, Parapenaeus longirostris (Lucas), and Norway lobster, Nephrops norvegicus (Linnaeus). Journal of the Science of Food and Agriculture 84: 89-94",FAT-/PROT- (analyzed according to AOAC 1998); FA converted using XFA; Lipid fractions calculated based on FAT (proximate),2003,0901196,0,0,0,1,1,1,1,4
bc1158,Callinectes sapidus,Blue crab,Crustacean,"Blue crab, wild, claw meat, raw",NA,NA,NA,NA,NA,NA,0.64,15,"Turkey, Gulf of Antalya, Mediterranean Sea",Jul 2001,fi221,"Gökodlu N., Yerlikaya P. (2003). Determination of proximate composition and mineral contents of blue crab (Callinectes sapidus) and swim crab (Portunus pelagicus) caught off the Gulf of Antalya. Food Chemistry 80: 495-498",NA,2003,0901197,0,0,0,0,0,1,1,2
bc1159,Callinectes sapidus,Blue crab,Crustacean,"Blue crab, wild, body meat, raw",NA,NA,NA,NA,NA,NA,0.79,14.71,"Turkey, Gulf of Antalya, Mediterranean Sea",Jul 2001,fi221,"Gökodlu N., Yerlikaya P. (2003). Determination of proximate composition and mineral contents of blue crab (Callinectes sapidus) and swim crab (Portunus pelagicus) caught off the Gulf of Antalya. Food Chemistry 80: 495-498",NA,2003,0901198,0,0,0,0,0,1,1,2
bc1160,Portunus pelagicus,Blue swimming crab,Crustacean,"Swim crab, wild, claw meat, raw",NA,NA,NA,NA,NA,NA,0.81,21.54,"Turkey, Gulf of Antalya, Mediterranean Sea",Jul 2001,fi221,"Gökodlu N., Yerlikaya P. (2003). Determination of proximate composition and mineral contents of blue crab (Callinectes sapidus) and swim crab (Portunus pelagicus) caught off the Gulf of Antalya. Food Chemistry 80: 495-498",NA,2003,0901199,0,0,0,0,0,1,1,2
bc1161,Portunus pelagicus,Blue swimming crab,Crustacean,"Swim crab, wild, body meat, raw",NA,NA,NA,NA,NA,NA,1.21,22.64,"Turkey, Gulf of Antalya, Mediterranean Sea",Jul 2001,fi221,"Gökodlu N., Yerlikaya P. (2003). Determination of proximate composition and mineral contents of blue crab (Callinectes sapidus) and swim crab (Portunus pelagicus) caught off the Gulf of Antalya. Food Chemistry 80: 495-498",NA,2003,0901200,0,0,0,0,0,1,1,2
bc1162,Aristaeomorpha foliacea,Giant red shrimp,Crustacean,"Giant red shrimp, wild, female, edible flesh, raw",NA,NA,NA,NA,0.0399486108,0.07170973404,0.6993,22.6625,"Italy, Mediterranean Sea, Ligurian and Northern Tyrrhenian Sea",May-Jun 2008,fi222,"Bono G., Gai G., Peiretti P.G., Badalucco C., Brugiapaglia A., Siragusa G., Palmegiano G.B. (2012). Chemical and nutritional characterisation of the Central Mediterranean giant red shrimp (Aristaeomorpha foliacea): influence of trophic and geographical factors on flesh quality. Food Chemistry 130: 104-110",FAT- (extraction according to Peiretti and meineri 2008); FA converted using XFA; Proximates expressed per DM - conversion to FW,2012,0901201,0,0,0,1,1,1,1,4
bc1163,Aristaeomorpha foliacea,Giant red shrimp,Crustacean,"Giant red shrimp, wild, male, edible flesh, raw",NA,NA,NA,NA,0.037101517452,0.0642286962,0.548,24.0298,"Italy, Mediterranean Sea, Ligurian and Northern Tyrrhenian Sea",May-Jun 2008,fi222,"Bono G., Gai G., Peiretti P.G., Badalucco C., Brugiapaglia A., Siragusa G., Palmegiano G.B. (2012). Chemical and nutritional characterisation of the Central Mediterranean giant red shrimp (Aristaeomorpha foliacea): influence of trophic and geographical factors on flesh quality. Food Chemistry 130: 104-110",FAT- (extraction according to Peiretti and meineri 2008); FA converted using XFA; Proximates expressed per DM - conversion to FW,2012,0901202,0,0,0,1,1,1,1,4
