Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,Fresh,Brack,Saltwater,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,zn_mg,NA,77,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,zn_mg,NA,34,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,zn_mg,NA,27,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,zn_mg,NA,27,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,zn_mg,NA,66,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,zn_mg,0.5,79,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,zn_mg,NA,72,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,NA,23,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,NA,81,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,2.7,19,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,NA,27,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,2.7,77,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,0.9,34,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,1.7,27,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,NA,27,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,NA,66,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,1.4,79,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fe_mg,NA,72,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,NA,23,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,NA,81,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,9.6,19,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,17.1,27,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,9.6,77,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,NA,34,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,18.3,27,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,15.7,27,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,12.1,66,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,17.3,79,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,protein_g,NA,72,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,13.9,23,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,NA,81,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,1,19,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,1.6,27,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,1,77,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,NA,34,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,8.5,27,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,13.6,27,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,1.43,66,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,9.8,79,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fat_g,11.1,72,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,23,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,81,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,19,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,27,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,77,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,34,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,27,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,27,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,66,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,1.2,79,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun3,NA,72,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,2.4,23,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,81,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,19,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,27,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,77,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,34,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,27,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,27,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,66,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,1.5,79,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,fapun_all_g,NA,72,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,23,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,81,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,19,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,27,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,77,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,34,NA,NA,NA,cine,eggs,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,0.02,27,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,27,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,66,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,79,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mn_mg,NA,72,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,475,46,mg_mg,NA,23,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,freshbrackmarine
