ref_info,Bibliography,biblioid2,seanuts_id2,food_item_id_2,food_name_clean,database,nutrient_ref,species_name,genus_species,subgroup,prot_g,protcnt_g,protein_g,fat_g,fapun3,fapun_all_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,DietTroph,DietSeTroph,FoodTroph,FoodSeTroph,IsoTroph,IsoseTroph,EcoTroph,EcoseTroph,StockCode,SpecCode.x,SpecCode.y,Genus,Species,FBname,Subfamily,DemersPelag,AnaCat,DepthRangeShallow,DepthRangeDeep,LTypeMaxM,LTypeMaxF,LTypeComM,LTypeComF,Length,CommonLength,CommonLengthF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Sp2000_HierarchyCode,reference,Fresh,Marine,BrackishWater,Brack,LengthFemale,MaxLengthRef,notes,weight_from_study,Mar_fresh,wild_farmed,body_parts_included_excluded,included_excluded,X20,vit_a_IU,K_mg,mg_mg,X32
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1770,NA,NA,NA,NA,Ostrea edulis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,236.8,51,7.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1771,NA,NA,NA,NA,Ostrea edulis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,91.3,98.5,4.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1772,NA,NA,NA,NA,Ostrea edulis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,128.3,40.2,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1773,NA,NA,NA,NA,Ostrea edulis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,205.5,92.8,5.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1774,NA,NA,NA,NA,Ostrea edulis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,133.6,61.2,4.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1775,NA,NA,NA,NA,Ostrea edulis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,60.6,45.7,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1776,NA,NA,NA,NA,Ostrea edulis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,261.6,101.9,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1777,NA,NA,NA,NA,Ostrea edulis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,126.7,54,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1778,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,53.1,2.07,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1779,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,50.5,3.08,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1780,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,67.3,1.77,9.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1781,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,44.7,5.28,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1782,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,73.2,2.59,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1783,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,81.1,2.39,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1784,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,43.8,3.5,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1785,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,65.5,2.33,5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1786,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,42.9,2.44,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilandžić, Nina, et al. ""Element differences and evaluation of the dietary intake from farmed oysters and mussels collected at different sites along the Croatian coast of the Adriatic Sea."" Journal of Food Composition and Analysis 45 (2016): 39-49.",NA,NA,1787,NA,NA,NA,NA,Mytilus galloprovincialis,NA NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,78.5,3.2,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autumn 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appavoo et al, 1991",NA,NA,1788,NA,NA,CINE,NA,Coregonus autumnalis,Coregonus autumnalis,finfish,NA,NA,NA,3.9,NA,NA,0.3,0.3,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),12624,hunting macrofauna (predator),NA,3.67,0.24,3.32999992370606,0.4389,NA,NA,NA,NA,2865,2669,2669,Coregonus,autumnalis,Arctic cisco,Coregoninae,pelagic-neritic,anadromous,NA,NA,SL,NA,TL,NA,65,47,NA,12193,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,59043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appavoo et al, 1991",NA,NA,1788,NA,NA,CINE,NA,Coregonus autumnalis,Coregonus autumnalis,finfish,NA,NA,NA,3.9,NA,NA,0.3,0.3,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26560,2669,2669,Coregonus,autumnalis,Arctic cisco,Coregoninae,pelagic-neritic,anadromous,NA,NA,SL,NA,TL,NA,65,47,NA,12193,NA,NA,NA,NA,NA,-1,1,0,-1,NA,59043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appavoo et al, 1991",NA,NA,1789,NA,NA,CINE,NA,Coregonus clupeaformis,Coregonus clupeaformis,finfish,NA,NA,NA,1.9,NA,NA,0.1,0.1,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),52559,3.23,0.171,3.4300000667572,0.44,NA,NA,NA,NA,248,234,234,Coregonus,clupeaformis,Lake whitefish,Coregoninae,demersal,anadromous,18,128,TL,NA,TL,NA,100,54.1,NA,12193,19000,NA,28850,NA,NA,-1,NA,NA,-1,NA,9988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appavoo et al, 1991",NA,NA,1790,NA,NA,CINE,NA,Esox lucius,Esox lucius,finfish,NA,NA,NA,0.8,NA,NA,NA,0.1,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),5992,hunting macrofauna (predator),5992,4.07,0.407,4.40000009536743,1.05,NA,NA,NA,NA,272,258,258,Esox,lucius,Northern pike,NA,demersal,potamodromous,0,30,FL,TL,TL,TL,137,40,55,556,28350,35000,40637,NA,NA,-1,NA,NA,-1,150,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appavoo et al, 1991",NA,NA,1791,NA,NA,CINE,NA,Lota lota,Lota lota,finfish,NA,NA,NA,0.5,NA,NA,NA,0.1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),6258,hunting macrofauna (predator),NA,3.84,0.201,4.05,0.81,NA,NA,NA,NA,324,310,310,Lota,lota,Burbot,NA,demersal,potamodromous,1,700,TL,NA,TL,NA,152,40,NA,1371,34000,NA,27547,NA,NA,-1,NA,NA,-1,NA,27547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appavoo et al, 1991",NA,NA,1792,NA,NA,CINE,NA,Salvelinus namaycush,Salvelinus namaycush,finfish,NA,NA,NA,3.9,NA,NA,0.1,0.4,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),1998,4.29,0.51,3.77,0.61,NA,NA,NA,NA,262,248,248,Salvelinus,namaycush,Lake trout,Salmoninae,benthopelagic,non-migratory,18,53,TL,NA,TL,NA,150,50,NA,6114,32650,NA,40637,NA,NA,-1,NA,NA,0,NA,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appavoo et al, 1991",NA,NA,1793,NA,NA,CINE,NA,Stenodus leucichthys,Stenodus leucichthys,finfish,NA,NA,NA,6.9,NA,NA,0.2,0.2,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),27547,hunting macrofauna (predator),52559,NA,NA,4.15,0.75,NA,NA,NA,NA,2888,2692,2692,Stenodus,leucichthys,Sheefish,Coregoninae,demersal,anadromous,10,NA,TL,NA,TL,NA,150,60.95,NA,12193,40000,NA,10318,NA,NA,-1,NA,NA,-1,NA,4574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appavoo et al, 1991",NA,NA,1793,NA,NA,CINE,NA,Stenodus leucichthys,Stenodus leucichthys,finfish,NA,NA,NA,6.9,NA,NA,0.2,0.2,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101433,2692,2692,Stenodus,leucichthys,Sheefish,Coregoninae,demersal,anadromous,10,NA,TL,NA,TL,NA,150,60.95,NA,12193,40000,NA,10318,NA,NA,-1,1,0,-1,NA,4574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1794,NA,NA,CINE,NA,Salvelinus namaycush,Salvelinus namaycush,finfish,NA,NA,NA,0.4,NA,NA,NA,NA,3,0.5,0.2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),1998,4.29,0.51,3.77,0.61,NA,NA,NA,NA,262,248,248,Salvelinus,namaycush,Lake trout,Salmoninae,benthopelagic,non-migratory,18,53,TL,NA,TL,NA,150,50,NA,6114,32650,NA,40637,NA,NA,-1,NA,NA,0,NA,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1795,NA,NA,CINE,NA,Salvelinus namaycush,Salvelinus namaycush,finfish,NA,NA,NA,1.6,NA,NA,NA,NA,3.1,0.8,0.18,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),1998,4.29,0.51,3.77,0.61,NA,NA,NA,NA,262,248,248,Salvelinus,namaycush,Lake trout,Salmoninae,benthopelagic,non-migratory,18,53,TL,NA,TL,NA,150,50,NA,6114,32650,NA,40637,NA,NA,-1,NA,NA,0,NA,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1796,NA,NA,CINE,NA,Coregonus clupeaformis,Coregonus clupeaformis,finfish,NA,NA,NA,1.1,NA,NA,NA,NA,5,0.6,0.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),52559,3.23,0.171,3.4300000667572,0.44,NA,NA,NA,NA,248,234,234,Coregonus,clupeaformis,Lake whitefish,Coregoninae,demersal,anadromous,18,128,TL,NA,TL,NA,100,54.1,NA,12193,19000,NA,28850,NA,NA,-1,NA,NA,-1,NA,9988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1797,NA,NA,CINE,NA,Coregonus clupeaformis,Coregonus clupeaformis,finfish,NA,NA,NA,0.8,NA,NA,NA,NA,5,0.4,0.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),52559,3.23,0.171,3.4300000667572,0.44,NA,NA,NA,NA,248,234,234,Coregonus,clupeaformis,Lake whitefish,Coregoninae,demersal,anadromous,18,128,TL,NA,TL,NA,100,54.1,NA,12193,19000,NA,28850,NA,NA,-1,NA,NA,-1,NA,9988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1798,NA,NA,CINE,NA,Salvelinus namaycush,Salvelinus namaycush,finfish,NA,NA,NA,2,NA,NA,NA,NA,5,0.4,0.2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),1998,4.29,0.51,3.77,0.61,NA,NA,NA,NA,262,248,248,Salvelinus,namaycush,Lake trout,Salmoninae,benthopelagic,non-migratory,18,53,TL,NA,TL,NA,150,50,NA,6114,32650,NA,40637,NA,NA,-1,NA,NA,0,NA,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1799,NA,NA,CINE,NA,Coregonus clupeaformis,Coregonus clupeaformis,finfish,NA,NA,NA,0.7,NA,NA,NA,NA,7,0.4,0.23,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),52559,3.23,0.171,3.4300000667572,0.44,NA,NA,NA,NA,248,234,234,Coregonus,clupeaformis,Lake whitefish,Coregoninae,demersal,anadromous,18,128,TL,NA,TL,NA,100,54.1,NA,12193,19000,NA,28850,NA,NA,-1,NA,NA,-1,NA,9988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1800,NA,NA,CINE,NA,Esox lucius,Esox lucius,finfish,NA,NA,NA,0.4,NA,NA,NA,NA,7,1.1,0.1,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),5992,hunting macrofauna (predator),5992,4.07,0.407,4.40000009536743,1.05,NA,NA,NA,NA,272,258,258,Esox,lucius,Northern pike,NA,demersal,potamodromous,0,30,FL,TL,TL,TL,137,40,55,556,28350,35000,40637,NA,NA,-1,NA,NA,-1,150,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1801,NA,NA,CINE,NA,Coregonus clupeaformis,Coregonus clupeaformis,finfish,NA,NA,NA,1.7,NA,NA,NA,NA,7.6,0.55,0.28,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1998,hunting macrofauna (predator),52559,3.23,0.171,3.4300000667572,0.44,NA,NA,NA,NA,248,234,234,Coregonus,clupeaformis,Lake whitefish,Coregoninae,demersal,anadromous,18,128,TL,NA,TL,NA,100,54.1,NA,12193,19000,NA,28850,NA,NA,-1,NA,NA,-1,NA,9988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1802,NA,NA,CINE,NA,Esox lucius,Esox lucius,finfish,NA,NA,NA,0.4,NA,NA,NA,NA,8,1,0.1,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),5992,hunting macrofauna (predator),5992,4.07,0.407,4.40000009536743,1.05,NA,NA,NA,NA,272,258,258,Esox,lucius,Northern pike,NA,demersal,potamodromous,0,30,FL,TL,TL,TL,137,40,55,556,28350,35000,40637,NA,NA,-1,NA,NA,-1,150,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belinsky et al, 1996",NA,NA,1803,NA,NA,CINE,NA,Coregonus autumnalis,Coregonus autumnalis,finfish,NA,NA,NA,3.4,NA,NA,NA,NA,11.2,1.1,0.46,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),12624,hunting macrofauna (predator),NA,3.67,0.24,3.32999992370606,0.4389,NA,NA,NA,NA,2865,2669,2669,Coregonus,autumnalis,Arctic cisco,Coregoninae,pelagic-neritic,anadromous,NA,NA,SL,NA,TL,NA,65,47,NA,12193,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,59043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
