SpecCode,Species,AutoCtr,StockCode,PopQBRefNo,PopQB,MaintQB,Winf,FoodType,K,Salinity,t0,Temperature,Mortality,Locality,b,C_Code,QBRemarks,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
63,Dicentrarchus labrax,28,73,2939,1.5199999809265137,1.2599999904632568,3067,nekton,0.23000000417232516,brackish,-0.5799999833106994,15,0.1599999964237213,Marseille,3.079999923706055,250,TL inf: 68.0 cm; W = 0.00908LS^3.14^; A: 1.76; D: 0.448; P: 0.635 (Ref. 013343).,34,1997-09-24 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
63,Dicentrarchus labrax,29,73,2939,10.199999809265137,8.960000038146973,3067,nekton,0.23000000417232516,brackish,-0.5799999833106994,15,0.1599999964237213,"Thau Lagoon, S<e8>te",3.079999923706055,250,TL inf: 68.0 cm; A: 1.76; D; 0.448; P; 0.635 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
63,Dicentrarchus labrax,28,73,2939,1.5199999809265137,1.2599999904632568,3067,nekton,0.23000000417232516,brackish,-0.5799999833106994,15,0.1599999964237213,Marseille,3.079999923706055,250,TL inf: 68.0 cm; W = 0.00908LS^3.14^; A: 1.76; D: 0.448; P: 0.635 (Ref. 013343).,34,1997-09-24 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
63,Dicentrarchus labrax,29,73,2939,10.199999809265137,8.960000038146973,3067,nekton,0.23000000417232516,brackish,-0.5799999833106994,15,0.1599999964237213,"Thau Lagoon, S<e8>te",3.079999923706055,250,TL inf: 68.0 cm; A: 1.76; D; 0.448; P; 0.635 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
1752,Diplodus annularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1749,Diplodus puntazzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1749,Diplodus puntazzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1749,Diplodus puntazzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,Diplodus vulgaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,Eleutheronema tetradactylum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,Engraulis encrasicolus,30,76,2011,9.125,NA,28,zooplankton,1.149999976158142,seawater,-0.17000000178813932,15,1.7999999523162842,Black Sea,3,NA,The rate of food intake estimated to be 1.88% of dry body mass per day (Ref. 42649).,21,1992-08-27 00:00:00,309,2002-08-15 00:00:00,NA,NA,NA
66,Engraulis encrasicolus,30,76,2011,9.125,NA,28,zooplankton,1.149999976158142,seawater,-0.17000000178813932,15,1.7999999523162842,Black Sea,3,NA,The rate of food intake estimated to be 1.88% of dry body mass per day (Ref. 42649).,21,1992-08-27 00:00:00,309,2002-08-15 00:00:00,NA,NA,NA
66,Engraulis encrasicolus,30,76,2011,9.125,NA,28,zooplankton,1.149999976158142,seawater,-0.17000000178813932,15,1.7999999523162842,Black Sea,3,NA,The rate of food intake estimated to be 1.88% of dry body mass per day (Ref. 42649).,21,1992-08-27 00:00:00,309,2002-08-15 00:00:00,NA,NA,NA
66,Engraulis encrasicolus,30,76,2011,9.125,NA,28,zooplankton,1.149999976158142,seawater,-0.17000000178813932,15,1.7999999523162842,Black Sea,3,NA,The rate of food intake estimated to be 1.88% of dry body mass per day (Ref. 42649).,21,1992-08-27 00:00:00,309,2002-08-15 00:00:00,NA,NA,NA
426,Epinephelus aeneus,77,440,2011,4.010000228881836,3.049999952316284,47000,nekton,0.1710000038146973,seawater,-0.07999999821186066,19,0.31000000238418574,Northwestern Africa,3,NA,TL inf: 144.0 cm; A: 0.69; D: 0.365; P: 0.543 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
426,Epinephelus aeneus,77,440,2011,4.010000228881836,3.049999952316284,47000,nekton,0.1710000038146973,seawater,-0.07999999821186066,19,0.31000000238418574,Northwestern Africa,3,NA,TL inf: 144.0 cm; A: 0.69; D: 0.365; P: 0.543 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
426,Epinephelus aeneus,77,440,2011,4.010000228881836,3.049999952316284,47000,nekton,0.1710000038146973,seawater,-0.07999999821186066,19,0.31000000238418574,Northwestern Africa,3,NA,TL inf: 144.0 cm; A: 0.69; D: 0.365; P: 0.543 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
426,Epinephelus aeneus,77,440,2011,4.010000228881836,3.049999952316284,47000,nekton,0.1710000038146973,seawater,-0.07999999821186066,19,0.31000000238418574,Northwestern Africa,3,NA,TL inf: 144.0 cm; A: 0.69; D: 0.365; P: 0.543 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
426,Epinephelus aeneus,77,440,2011,4.010000228881836,3.049999952316284,47000,nekton,0.1710000038146973,seawater,-0.07999999821186066,19,0.31000000238418574,Northwestern Africa,3,NA,TL inf: 144.0 cm; A: 0.69; D: 0.365; P: 0.543 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
426,Epinephelus aeneus,77,440,2011,4.010000228881836,3.049999952316284,47000,nekton,0.1710000038146973,seawater,-0.07999999821186066,19,0.31000000238418574,Northwestern Africa,3,NA,TL inf: 144.0 cm; A: 0.69; D: 0.365; P: 0.543 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
426,Epinephelus aeneus,77,440,2011,4.010000228881836,3.049999952316284,47000,nekton,0.1710000038146973,seawater,-0.07999999821186066,19,0.31000000238418574,Northwestern Africa,3,NA,TL inf: 144.0 cm; A: 0.69; D: 0.365; P: 0.543 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
6465,Epinephelus coioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,Esox lucius,55,272,2939,0.5799999833106994,NA,3288,nekton,0.21999999880790713,seawater,NA,7,0.23999999463558203,Lake Windermere,NA,826,TLinf: 75.0 cm; Wm = 0.00365L^3.18^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343).,34,1997-09-24 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,56,272,2939,1.610000014305115,NA,8810,nekton,0.23999999463558203,freshwater,-0.18000000715255737,7,0.2639999985694885,Windermere Lake,3,826,TL inf: 100.0 cm; Wf = 0.00254L^3.27^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a population of females.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,57,272,2939,2.02999997138977,1.490000009536743,13312,nekton,0.23000000417232516,freshwater,-0.0010000000474974513,15,0.36000001430511475,NA,3.1900000572204594,826,TL inf: 111.0 cm; W = 0.003978L^3.19^; A; 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from tank experiments.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,58,272,2939,2.950000047683716,2.400000095367432,6049,nekton,0.21999999880790713,freshwater,-0.5600000023841857,7,0.25,Windermere Lake,3.220000028610229,826,TL inf: 87.5 cm; Wmean = 0.00309L^3.22^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a lake population.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,59,272,2939,6.429999828338623,4.880000114440918,10925,nekton,0.34999999403953547,freshwater,0.20000000298023227,15,0.6000000238418579,Frome River,3.220000028610229,826,TL inf: 108.0 cm; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from experimental canals.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,55,272,2939,0.5799999833106994,NA,3288,nekton,0.21999999880790713,seawater,NA,7,0.23999999463558203,Lake Windermere,NA,826,TLinf: 75.0 cm; Wm = 0.00365L^3.18^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343).,34,1997-09-24 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,56,272,2939,1.610000014305115,NA,8810,nekton,0.23999999463558203,freshwater,-0.18000000715255737,7,0.2639999985694885,Windermere Lake,3,826,TL inf: 100.0 cm; Wf = 0.00254L^3.27^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a population of females.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,57,272,2939,2.02999997138977,1.490000009536743,13312,nekton,0.23000000417232516,freshwater,-0.0010000000474974513,15,0.36000001430511475,NA,3.1900000572204594,826,TL inf: 111.0 cm; W = 0.003978L^3.19^; A; 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from tank experiments.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,58,272,2939,2.950000047683716,2.400000095367432,6049,nekton,0.21999999880790713,freshwater,-0.5600000023841857,7,0.25,Windermere Lake,3.220000028610229,826,TL inf: 87.5 cm; Wmean = 0.00309L^3.22^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a lake population.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,59,272,2939,6.429999828338623,4.880000114440918,10925,nekton,0.34999999403953547,freshwater,0.20000000298023227,15,0.6000000238418579,Frome River,3.220000028610229,826,TL inf: 108.0 cm; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from experimental canals.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,55,272,2939,0.5799999833106994,NA,3288,nekton,0.21999999880790713,seawater,NA,7,0.23999999463558203,Lake Windermere,NA,826,TLinf: 75.0 cm; Wm = 0.00365L^3.18^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343).,34,1997-09-24 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,56,272,2939,1.610000014305115,NA,8810,nekton,0.23999999463558203,freshwater,-0.18000000715255737,7,0.2639999985694885,Windermere Lake,3,826,TL inf: 100.0 cm; Wf = 0.00254L^3.27^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a population of females.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,57,272,2939,2.02999997138977,1.490000009536743,13312,nekton,0.23000000417232516,freshwater,-0.0010000000474974513,15,0.36000001430511475,NA,3.1900000572204594,826,TL inf: 111.0 cm; W = 0.003978L^3.19^; A; 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from tank experiments.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,58,272,2939,2.950000047683716,2.400000095367432,6049,nekton,0.21999999880790713,freshwater,-0.5600000023841857,7,0.25,Windermere Lake,3.220000028610229,826,TL inf: 87.5 cm; Wmean = 0.00309L^3.22^; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a lake population.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
258,Esox lucius,59,272,2939,6.429999828338623,4.880000114440918,10925,nekton,0.34999999403953547,freshwater,0.20000000298023227,15,0.6000000238418579,Frome River,3.220000028610229,826,TL inf: 108.0 cm; A: 1.50; D: 0.182; P: 0.429 (Ref. 013343). Mean estimate for a natural population from experimental canals.,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
308,Gadus macrocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,Gadus morhua,161,8484,2011,2.5799999237060547,2.009999990463257,12356,nekton,0.1599999964237213,seawater,-0.7799999713897705,10,0.23000000417232516,Western Baltic Ocean,3,276,TL inf: 105.0 cm; W = 0.0086L^3.046^; A: 0.77; D: 0.178; P: 0.67 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,162,8485,4587,2.1700000762939453,NA,10834,nekton,0.15399999916553497,seawater,NA,5,NA,Eastern Baltic Ocean,NA,276,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,31,79,4587,1.4099999666213987,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,North Sea,NA,578,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,32,79,4587,1.9400000572204592,NA,21908,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Kattegat,NA,208,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,33,79,4587,2.190000057220459,NA,30451,mainly animal food,0.12999999523162842,seawater,NA,10,NA,Georges Bank,NA,840,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,34,79,2011,2.259999990463257,1.9099999666213987,15714,mainly animal food,0.30000001192092896,seawater,0.8199999928474425,12,0.20000000298023227,North Sea,3,NA,TL inf: 114.8 cm; W = 0.0104L^3^; A: 0.77; D: 0.181; P: 0.368 (Ref. 013343); nekton.,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,35,79,4587,2.3399999141693115,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,Barents Sea,NA,810A,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,36,79,4587,3.4100000858306885,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Irish Sea,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,37,79,4587,3.4300000667572017,NA,16387,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Northwestern Atlantic Ocean,NA,NA,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,38,79,4587,4.079999923706055,NA,124745,mainly animal food,0.04899999871850014,seawater,NA,4,NA,North Atlantic Ocean,NA,352,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,39,79,4587,4.360000133514403,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,North Atlantic Ocean,NA,234,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,40,79,4587,4.550000190734863,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Scotland,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,161,8484,2011,2.5799999237060547,2.009999990463257,12356,nekton,0.1599999964237213,seawater,-0.7799999713897705,10,0.23000000417232516,Western Baltic Ocean,3,276,TL inf: 105.0 cm; W = 0.0086L^3.046^; A: 0.77; D: 0.178; P: 0.67 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,162,8485,4587,2.1700000762939453,NA,10834,nekton,0.15399999916553497,seawater,NA,5,NA,Eastern Baltic Ocean,NA,276,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,31,79,4587,1.4099999666213987,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,North Sea,NA,578,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,32,79,4587,1.9400000572204592,NA,21908,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Kattegat,NA,208,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,33,79,4587,2.190000057220459,NA,30451,mainly animal food,0.12999999523162842,seawater,NA,10,NA,Georges Bank,NA,840,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,34,79,2011,2.259999990463257,1.9099999666213987,15714,mainly animal food,0.30000001192092896,seawater,0.8199999928474425,12,0.20000000298023227,North Sea,3,NA,TL inf: 114.8 cm; W = 0.0104L^3^; A: 0.77; D: 0.181; P: 0.368 (Ref. 013343); nekton.,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,35,79,4587,2.3399999141693115,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,Barents Sea,NA,810A,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,36,79,4587,3.4100000858306885,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Irish Sea,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,37,79,4587,3.4300000667572017,NA,16387,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Northwestern Atlantic Ocean,NA,NA,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,38,79,4587,4.079999923706055,NA,124745,mainly animal food,0.04899999871850014,seawater,NA,4,NA,North Atlantic Ocean,NA,352,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,39,79,4587,4.360000133514403,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,North Atlantic Ocean,NA,234,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,40,79,4587,4.550000190734863,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Scotland,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,161,8484,2011,2.5799999237060547,2.009999990463257,12356,nekton,0.1599999964237213,seawater,-0.7799999713897705,10,0.23000000417232516,Western Baltic Ocean,3,276,TL inf: 105.0 cm; W = 0.0086L^3.046^; A: 0.77; D: 0.178; P: 0.67 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,162,8485,4587,2.1700000762939453,NA,10834,nekton,0.15399999916553497,seawater,NA,5,NA,Eastern Baltic Ocean,NA,276,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,31,79,4587,1.4099999666213987,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,North Sea,NA,578,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,32,79,4587,1.9400000572204592,NA,21908,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Kattegat,NA,208,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,33,79,4587,2.190000057220459,NA,30451,mainly animal food,0.12999999523162842,seawater,NA,10,NA,Georges Bank,NA,840,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,34,79,2011,2.259999990463257,1.9099999666213987,15714,mainly animal food,0.30000001192092896,seawater,0.8199999928474425,12,0.20000000298023227,North Sea,3,NA,TL inf: 114.8 cm; W = 0.0104L^3^; A: 0.77; D: 0.181; P: 0.368 (Ref. 013343); nekton.,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,35,79,4587,2.3399999141693115,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,Barents Sea,NA,810A,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,36,79,4587,3.4100000858306885,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Irish Sea,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,37,79,4587,3.4300000667572017,NA,16387,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Northwestern Atlantic Ocean,NA,NA,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,38,79,4587,4.079999923706055,NA,124745,mainly animal food,0.04899999871850014,seawater,NA,4,NA,North Atlantic Ocean,NA,352,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,39,79,4587,4.360000133514403,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,North Atlantic Ocean,NA,234,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,40,79,4587,4.550000190734863,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Scotland,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,161,8484,2011,2.5799999237060547,2.009999990463257,12356,nekton,0.1599999964237213,seawater,-0.7799999713897705,10,0.23000000417232516,Western Baltic Ocean,3,276,TL inf: 105.0 cm; W = 0.0086L^3.046^; A: 0.77; D: 0.178; P: 0.67 (Ref. 013343).,21,1992-08-22 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,162,8485,4587,2.1700000762939453,NA,10834,nekton,0.15399999916553497,seawater,NA,5,NA,Eastern Baltic Ocean,NA,276,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
69,Gadus morhua,31,79,4587,1.4099999666213987,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,North Sea,NA,578,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,32,79,4587,1.9400000572204592,NA,21908,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Kattegat,NA,208,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,33,79,4587,2.190000057220459,NA,30451,mainly animal food,0.12999999523162842,seawater,NA,10,NA,Georges Bank,NA,840,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,34,79,2011,2.259999990463257,1.9099999666213987,15714,mainly animal food,0.30000001192092896,seawater,0.8199999928474425,12,0.20000000298023227,North Sea,3,NA,TL inf: 114.8 cm; W = 0.0104L^3^; A: 0.77; D: 0.181; P: 0.368 (Ref. 013343); nekton.,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,35,79,4587,2.3399999141693115,NA,24000,mainly animal food,0.10000000149011613,seawater,NA,5,NA,Barents Sea,NA,810A,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,36,79,4587,3.4100000858306885,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Irish Sea,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,37,79,4587,3.4300000667572017,NA,16387,mainly animal food,0.18000000715255737,seawater,NA,8,NA,Northwestern Atlantic Ocean,NA,NA,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,38,79,4587,4.079999923706055,NA,124745,mainly animal food,0.04899999871850014,seawater,NA,4,NA,North Atlantic Ocean,NA,352,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,39,79,4587,4.360000133514403,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,North Atlantic Ocean,NA,234,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
69,Gadus morhua,40,79,4587,4.550000190734863,NA,16350,mainly animal food,0.1899999976158142,seawater,NA,8,NA,Scotland,NA,826,nekton,21,1992-08-22 00:00:00,21,2008-03-17 00:00:00,NA,NA,NA
100,Gasterochisma melampus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,Helicolenus dactylopterus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13261,Hemisorubim platyrhynchos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13261,Hemisorubim platyrhynchos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,Hippoglossus hippoglossus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,Hypomesus pretiosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,Isurus oxyrinchus,82,768,4587,9.640000343322754,NA,377535,nekton,0.2290000021457672,seawater,NA,10,NA,New England Coast,NA,124,NA,21,1992-08-22 00:00:00,NA,1998-07-01 00:00:00,NA,NA,NA
4292,Lagocephalus lagocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,Lamna nasus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,Lampris guttatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,Lates niloticus,70,361,2939,4.260000228881836,3.079999923706055,16595,nekton,0.23999999463558203,freshwater,-0.5099999904632568,25,0.5,Lake Chad,3,148,TL inf: 88.8 cm; W inf = 0.0237L^3^; A: 1.09; D: 0.300; P: 0.279 (Ref. 013343).,21,1992-11-09 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
