Food Item ID,Food Item ID,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,CA(mg),FE(mg),ZN(mg),F20D5N3(g),F22D6N3(g),AS(mcg),CD(mcg),HG(mcg),PB(mcg)
0902112,0902112,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,56,CLJ,,"Short-necked clam, raw",r,Tapes (Amygdala) philippinarum,Japanese carpet shell,Ruditapes philippinarum,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902113,0902113,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,54,MUK,,"Mussel, raw",r,Mytilus coruscus Gould,Korean mussel,Mytilus coruscus,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902114,0902114,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,56,HCJ,,"Hard clam, raw",r,Meretrix lusoria,Japanese hard clam,Meretrix lusoria,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902115,0902115,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,52,GAS,,"Abalone, raw",r,Nordotis discus,Gastropods nei,Gastropoda,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902116,0902116,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,55,JSC,,"Scallop, raw",r,Patinopectan (Mizuhopecten) yessoensis,Yesso scallop,Patinopecten yessoensis,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902117,0902117,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,52,TOS,,"Top shell, raw",r,Batillus cornutus,Horned turban,Turbo cornutus,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902118,0902118,Crustacean,"Unknown (samples from markets of City of São Paulo, Brazil)",,45,PNB/PPS,,"Pink shrimp, flesh (without exosceletron, cephalotorax and intestine), raw",r,Penaeus brasiliensis/Penaeus paulensis,Redspotted shrimp/Sao Paolo shrimp,Penaeus brasiliensis/Penaeus paulensis,,,,FA converted using XFA,2002,fi233,SE,1.0,,,,0.14369584,0.08637896,,,,
0902119,0902119,Molluscs,"Korea, South coast",,52,RPW,Pibbulgodoong,"Murex shell, edible portion, raw",r,Rapana venosa,Thomas' rapa whelk,Rapana venosa,"Mar, May, Jun, Jul, Aug, Oct 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.083,0.099,,,,
0902120,0902120,Molluscs,"Korea, West coast",,52,RPW,Pibbulgodoong,"Murex shell, edible portion, raw",r,Rapana venosa,Thomas' rapa whelk,Rapana venosa,"Mar, May, Jun, Jul, Aug, Oct 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.291,0.339,,,,
0902121,0902121,Molluscs,"Korea, South coast",,56,ACB,Pijogae,"Ark shell, edible portion, raw",r,Scapharca broughtonii,Inflated ark,Scapharca broughtonii,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.303,0.344,,,,
0902122,0902122,Molluscs,"Korea, West coast",,56,ACB,Pijogae,"Ark shell, edible portion, raw",r,Scapharca broughtonii,Inflated ark,Scapharca broughtonii,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.199,0.216,,,,
0902123,0902123,Molluscs,"South coast, Korea",,56,SVT,Garimatjogae,"Jack - knife clam, edible portion, raw",r,Sinonovacula constricta,Constricted tagelus,Sinonovacula constricta,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.266,0.305,,,,
0902124,0902124,Molluscs,West coast. Korea,,56,SVT,Garimatjogae,"Jack - knife clam, edible portion, raw",r,Sinonovacula constricta,Constricted tagelus,Sinonovacula constricta,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.242,0.342,,,,
0902125,0902125,Molluscs,"South coast, Korea",,56,HCJ,Baekhap,"Orient hard clam, edible portion, raw",r,Meretrix lusoria,Japanese hard clam,Meretrix lusoria,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.112,0.211,,,,
0902126,0902126,Molluscs,West coast. Korea,,56,HCJ,Baekhap,"Orient hard clam, edible portion, raw",r,Meretrix lusoria,Japanese hard clam,Meretrix lusoria,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.33,0.54,,,,
0902127,0902127,Molluscs,"South coast, Korea",,56,CLJ,Bagirak,Japanese carpet shell,r,Ruditapes philippinarum,Ruditapes philippinarum,Ruditapes philippinarum,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.208,0.369,,,,
0902128,0902128,Molluscs,West coast. Korea,,56,CLJ,Bagirak,Japanese carpet shell,r,Ruditapes philippinarum,,Ruditapes philippinarum,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",,,,2009,fi234,SE,1.0,,,,0.103,0.17,,,,
0902129,0902129,Molluscs,"Costa Rica, Lagarto Pacific",,52,TBG,,"Cambute, meat, raw",r,Strombus galeatus,Giant Eastern Pacific conch,Strombus galeatus,,mean weight: 157.0g,,FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,fi235,SE,1.0,315.7,5.3,2,,,,4.6,,19
0902130,0902130,Molluscs,"Costa Rica, Bahia Ballena, Pacific",,52,TBG,,"Cambute, meat, raw",r,Strombus galeatus,Giant Eastern Pacific conch,Strombus galeatus,,mean weight: 241.3g,,FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,fi235,SE,1.0,233.5,1.5,2.5,,,,5.6,,21
0902131,0902131,Molluscs,"Costa Rica, Golfito, Pacific",,52,TBG,,"Cambute, meat, raw",r,Strombus galeatus,Giant Eastern Pacific conch,Strombus galeatus,,mean weight: 141.9g,,FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,fi235,SE,1.0,264.3,2.3,8.7,,,,6.2,,19
0902132,0902132,Molluscs,"Itlay, Venice",,56,CLJ,,"Manila clam, meat, raw",r,Ruditapes philippinarum,Japanese carpet shell,Ruditapes philippinarum,,"mean length and weight: 2.794cm, 13.66g",,,2006,fi236,SE,1.0,,,,,,,,,
0902134,0902134,Molluscs,"Unknown, North-eastern Atlantic",,57,OCC,,"Octoupus, edible flesh (mantle, arms), raw",r,Octopus vulgaris,Common octopus,Octopus vulgaris,May-Sep,,,,2009,fi241,DR,1.0,21.3,0.42,1.77,,,,38,13,2
0902135,0902135,Molluscs,"Unknown, North-eastern Atlantic",,57,SQR,,"Squid, edible flesh (mantle, arms), raw",r,Loligo vulgaris,European squid,Loligo vulgaris,May-Sep,,,,2009,fi241,DR,1.0,13.6,0.17,1.26,,,,4,5,10
0902136,0902136,Molluscs,"Unknown, North-eastern Atlantic",,57,CTC,,"Cuttlefish, edible flesh (mantle, arms), raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,May-Sep,,,,2009,fi241,DR,1.0,13.4,0.14,1.77,,,,31,15,4
0902137,0902137,Finfish,Canada,,25,ACH,,"Arctic char, flesh, raw",r,Salvelinus alpinus,Arctic char,Salvelinus alpinus,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,11,0.3,0.4,,,,,,
0902138,0902138,Finfish,Canada,,25,ACH,,"Arctic char, flesh, raw",r,Salvelinus alpinus,Arctic char,Salvelinus alpinus,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,7,0.7,0.6,,,,,,
0902139,0902139,Finfish,Canada,,32,GAD,,"Cod, flesh, raw",r,Boreogadus spp./Eleginus spp./Gadus spp./Microgadus spp.,Gadiformes nei,Gadiformes/Gadidae,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,43,0.25,0.37,,0.2,,,,
0902142,0902142,Finfish,Canada,,23,TLA,,"Grayling, flesh, raw",r,Thymallus arcticus,Arctic grayling,Thymallus arcticus,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,31,1,0.7,,0.1,,,,
0902143,0902143,Finfish,Canada,,23,SLZ,,"Salmon, eggs, raw",r,Oncorhynchus spp./Salmo spp.,Salmonids nei,Salmonidae,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,40,1.6,2,,1.3,,,,
0902145,0902145,Finfish,Canada,,23,SLZ,,"Salmon, flesh, raw",r,Oncorhynchus spp./Salmo spp.,Salmonids nei,Salmonidae,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,6,0.9,0.5,,0.3,,,,
0902149,0902149,Finfish,Canada,,23,SLZ,,"Trout, flesh, raw",r,Salmo spp./Salvelinus spp.,Salmonids nei,Salmonidae,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,38,0.4,0.4,,0.6,,,,
0902150,0902150,Finfish,Canada,,23,SLZ,,"Trout, flesh, raw",r,Salmo spp./Salvelinus spp.,Salmonids nei,Salmonidae,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,7,0.5,0.4,,,,,,
0902154,0902154,Finfish,Canada,,23,WHF,,"Whitefish, flesh, raw",r,Coregonus clupeaformis/Coregonus nasus,Whitefishes nei,Coregonus spp,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,26,0.4,0.6,0.2,,,,,
0902155,0902155,Finfish,Canada,,23,WHF,,"Whitefish, flesh, raw",r,Coregonus clupeaformis/Coregonus nasus,Whitefishes nei,Coregonus spp,,,,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,36,0.5,0.45,tr,,,,,
0902162,0902162,Finfish,"Iceland, North Atlantic",W,34,ZLS,Grásleppuhrognakavíar,"Caviar, lumpsucker, wild, raw",r,,(Lumpfishes nei),(Cyclopteridae),,,1,,2011,im11,DR,1.0,9.4,0.35,1.163,,,,,tr,
0902181,0902181,Finfish,"Bangladesh, Kishoreeganj/Mymensingh district",,11,CMG,Mrigal,"Mrigal carp, edible parts (eyes included), raw",r,Cirrhinus mrigala,Mrigal carp,Cirrhinus mrigala,"Sep, Oct",fish cleaned according to local practices,,additional data received from author; RETOLDH: sum of 13-cis and all-trans dehydroretinol,2002,fi199,DR,1.0,,,,,,,,,
0902182,0902182,Finfish,"Bangladesh, Kishoreeganj/Mymensingh district",,11,LRH,Rui,"Roho labeo, body tissue, raw",r,Labeo rohita,Roho labeo,Labeo rohita,"Sep, Oct",fish cleaned according to local practices,,additional data received from author; RETOLDH: sum of 13-cis and all-trans dehydroretinol,2002,fi199,DR,1.0,,,,,,,,,
0902207,0902207,Finfish,Unknown,,32,COD,,"Atlantic cod, skinless fillet, raw",r,Gadus morhua,Atlantic cod,Gadus morhua,,,5,,2007,fi244,DR,2.0,1.6,0.5,0.37,,,,,,
0902208,0902208,Molluscs,Unknown,,57,SQR,,"European squid, mantle flesh, raw",r,Loligo vulgaris,European squid,Loligo vulgaris,,,5,,2007,fi244,DR,2.0,17.5,0.2,1.1,,,,,,
0902210,0902210,Finfish,Unknown,,37,HOM,,"Atlantic horse mackerel, lean, skinless fillet, raw",r,Trachurus trachurus,Atlantic horse mackerel,Trachurus trachurus,,,5,,2007,fi244,DR,2.0,20.1,1,0.36,,,,,,
0902211,0902211,Finfish,Unknown,,37,HOM,,"Atlantic horse mackerel, fat, skinless fillet, raw",r,Trachurus trachurus,Atlantic horse mackerel,Trachurus trachurus,,,5,,2007,fi244,DR,2.0,2.1,0.85,0.38,,,,,,
0902220,0902220,Finfish,Unknown,,33,BRB,,"Black seabream, skinless fillet, raw",r,Spondyliosoma cantharus,Black seabream,Spondyliosoma cantharus,,,5,,2007,fi244,DR,2.0,100,0.39,0.8,,,,,,
0902221,0902221,Finfish,Unknown,,32,HAD,,"Haddock, skinless fillet, raw",r,Melanogrammus aeglefinus,Haddock,Melanogrammus aeglefinus,,,5,,2007,fi244,DR,2.0,9.2,0.28,0.32,,,,,,
0902222,0902222,Finfish,Unknown,,32,RNG,,"Roundnose grenadier, skinless fillet, raw",r,Coryphaenoides rupestris,Roundnose grenadier,Coryphaenoides rupestris,,,5,,2007,fi244,DR,2.0,1.6,0.12,0.22,,,,,,
0902223,0902223,Finfish,Unknown,,35,HER,,"Atlantic herring, skinless fillet, fat, raw",r,Clupea harengus,Atlantic herring,Clupea harengus,,,5,,2007,fi244,DR,2.0,47.7,0.88,0.44,,,,,,
0902224,0902224,Finfish,Unknown,,35,HER,,"Atlantic herring, skinless fillet, lean, raw",r,Clupea harengus,Atlantic herring,Clupea harengus,,,5,,2007,fi244,DR,2.0,23.8,0.87,0.5,,,,,,
0902225,0902225,Finfish,Unknown,,32,GRN,,"Blue grenadier, skinless fillet, raw, frozen",r,Macruronus novaezelandiae,Blue grenadier,Macruronus novaezelandiae,,,5,,2007,fi244,DR,2.0,6.5,0.23,0.26,,,,,,
0902226,0902226,Molluscs,"France, samples taken from main production site",,53,OYG,,"Pacific cupped oyster, flesh, raw",r,Crassostrea gigas,Pacific cupped oyster,Crassostrea gigas,,,5,,2007,fi244,DR,2.0,77.9,2.1,26.8,,,,,,
0902228,0902228,Finfish,Unknown,,32,POK,,"Saithe(=Pollack), skinless fillet, raw",r,Pollachius virens,Saithe(=Pollock),Pollachius virens,,,5,,2007,fi244,DR,2.0,14.7,1.3,0.57,,,,,,
0902229,0902229,Finfish,Unknown,,32,BLI,,"Blue ling, skinless fillet, raw",r,Molva dypterigia,Blue ling,Molva dypterygia,,,5,,2007,fi244,DR,2.0,4,0.26,0.4,,,,,,
0902230,0902230,Finfish,Unknown,,34,ANK,,"Blackbellied angler, skinless fillet, raw",r,Lophius budegassa,Blackbellied angler,Lophius budegassa,,,5,,2007,fi244,DR,2.0,1,0.26,0.44,,,,,,
0902231,0902231,Finfish,Unknown,,37,MAC,,"Atlantic mackerel, skinless fillet, raw",r,Scomber scombrus,Atlantic mackerel,Scomber scombrus,,,5,,2007,fi244,DR,2.0,4.9,0.48,0.6,,,,,,
0902232,0902232,Finfish,Unknown,,32,WHG,,"Whiting, skinless fillet, raw",r,Merlangius merlangus,Whiting,Merlangius merlangus,,,5,,2007,fi244,DR,2.0,18,0.31,0.39,,,,,,
0902234,0902234,Finfish,Unknown,,33,MGS,,"Mullet, skinless fillet, raw",r,Mugil spp (mugil cephalus),Mullets,Mugil spp,,,5,,2007,fi244,DR,2.0,13.6,0.7,0.58,,,,,,
0902237,0902237,Finfish,Unknown,,31,PLE,,"European plaice, skinless fillet, raw",r,Pleuronectes platessa,European plaice,Pleuronectes platessa,,,5,,2007,fi244,DR,2.0,126.9,0.21,0.49,,,,,,
0902238,0902238,Finfish,Unknown,,38,SKA,,"Ray, skinless fillet, raw",r,Raja spp,Raja rays nei,Raja spp,,,5,,2007,fi244,DR,2.0,11.8,0.23,0.41,,,,,,
0902239,0902239,Finfish,Unknown,,33,MUR,,"Surmullet, skinless fillet, raw",r,Mullus surmuletus,Surmullet,Mullus surmuletus,,,5,,2007,fi244,DR,2.0,22.8,0.49,0.37,,,,,,
0902240,0902240,Finfish,Unknown,,38,SYC,,"Small-spotted catshark, flesh, raw",r,Scyliorhinus canicula,Small-spotted catshark,Scyliorhinus canicula,,,5,,2007,fi244,DR,2.0,11.7,0.37,0.87,,,,,,
0902243,0902243,Finfish,Unknown,,34,REG,,"Golden redfish, skinless fillet, raw",r,Sebastes marinus,Golden redfish,Sebastes marinus,,,5,,2007,fi244,DR,2.0,12.5,0.26,0.33,,,,,,
0902244,0902244,Finfish,Unknown,,31,SOL,,"Common sole, skinless fillet, raw",r,Solea solea,Common sole,Solea solea,,,5,,2007,fi244,DR,2.0,22.5,0.35,0.42,,,,,,
0902246,0902246,Molluscs,Unknown,,55,SCE,,"Great Atlantic scallop, flesh with corail (roe), raw",r,Pecten maximus,Great Atlantic scallop,Pecten maximus,,,5,,2007,fi244,DR,2.0,176,1.2,2.9,,,,,,
0902247,0902247,Molluscs,Unknown,,55,SCE,,"Great Atlantic scallop, flesh, raw",r,Pecten maximus,Great Atlantic scallop,Pecten maximus,,,5,,2007,fi244,DR,2.0,11.9,0.58,1.6,,,,,,
0902249,0902249,Finfish,Unknown,,32,BIB,,"Pouting(=Bib), skinless fillet, raw",r,Trisopterus luscus,Pouting(=Bib),Trisopterus luscus,,,5,,2007,fi244,DR,2.0,26.7,0.21,0.34,,,,,,
0902250,0902250,Finfish,Unknown,,36,ALB,,"Albacore, flesh (loin, lean), raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,,,5,,2007,fi244,DR,2.0,2.9,0.94,0.36,,,,,,
0902255,0902255,Finfish,"Atlantique Nord-Ouest (Canada, USA)",,55,SCA,,"American sea scallop, flesh, raw, frozen",r,Placopecten magellanicus,American sea scallop,Placopecten magellanicus,,,5,,2007,fi244,DR,2.0,8,0.6,1.19,,,,,,
0902256,0902256,Finfish,Vietnam,,13,PGS,,"Panga fish, fillet, raw",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,"fish samples were imported from Vietnam to Spain, acqured as deep frozen or rather fres fillet from different supermarkets in Valencia during winter 2001",7,,2013,fi279,DR,2.0,8,0.16,0.244,,,,,,
