seanuts_id2,species1,nutrient,concentration,feeding_mode,feeding_level,EnvTemp,DemersPelag,BodyShapeI,part,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep,AgeMatMin,realm,source
NA,Gadus morhua,fe_mg,4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,liver,1.3862943611198906,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fe_mg,1.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,eggs,0.4054651081081644,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fe_mg,0.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.916290731874155,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fe_mg,0.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-1.6094379124341003,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,17.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.8791984572980396,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,21.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,3.0587070727153796,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,14.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,tongues + cheeks,2.681021528714291,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,16.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.8273136219290276,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,5.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,liver,1.62924053973028,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,14.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,liver,2.653241964607215,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,16.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,whole,2.797281334830153,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,16.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,offal,2.791165107812717,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,22.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,eggs,3.1135153092103742,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,16.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.797281334830153,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,protein_g,18.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.9391619220655967,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,0.67,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.40047756659712525,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,0.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.35667494393873245,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,1.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,0.47000362924573563,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,tongues + cheeks,0.09531017980432493,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.5108256237659907,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,0.09531017980432493,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,0.59,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.527632742082372,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,66.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,liver,4.198704577546343,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,23.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,liver,3.139832617527748,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,0.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,whole,-0.35667494393873245,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,1.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,offal,0.5877866649021191,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,3.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,eggs,1.1939224684724346,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.5108256237659907,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,0.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.31471074483970024,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fat_g,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.5108256237659907,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun3,0.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.7550225842780328,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun3,0.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-1.6094379124341003,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun_all_g,0.231,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-1.4653375684603434,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun_all_g,0.33,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-1.1086626245216111,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun_all_g,0.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-1.2039728043259361,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun_all_g,14.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,liver,2.681021528714291,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun_all_g,0.939,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,eggs,-0.0629397997738742,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun_all_g,0.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-1.6094379124341003,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,fapun_all_g,0.248,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-1.3943265328171548,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,mn_mg,0.015,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-4.199705077879927,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,mn_mg,0.011,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-4.509860006183766,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,mn_mg,0.02,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-3.912023005428146,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,mg_mg,32,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,3.4657359027997265,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,mg_mg,24,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,3.1780538303479458,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,mg_mg,8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,liver,2.0794415416798357,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,mg_mg,9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,eggs,2.1972245773362196,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Gadus morhua,mg_mg,25,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,3.2188758248682006,5.298317366548036,4.29,600,3.625,brackmarine,cine
NA,Pungitius pungitius,ca_mg,901,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,6.803505257608338,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,ca_mg,901,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,6.803505257608338,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,ca_mg,93,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,4.532599493153256,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,ca_mg,93,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,whole,4.532599493153256,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,fe_mg,6.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,1.824549292051046,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,fe_mg,6.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,whole,1.824549292051046,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,protein_g,20.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,3.0301337002713233,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,protein_g,20.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,3.0301337002713233,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,protein_g,9.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,2.2925347571405443,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,protein_g,9.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,whole,2.2925347571405443,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,fat_g,2.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,0.7884573603642703,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,fat_g,2.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,0.7884573603642703,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,fat_g,6.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,muscle,1.840549633397487,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Pungitius pungitius,fat_g,6.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,elongated,whole,1.840549633397487,2.1972245773362196,3.35,110,0.7666666666666666,freshbrackmarine,cine
NA,Hippoglossus hippoglossus,ca_mg,15,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,2.70805020110221,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,ca_mg,16,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,2.772588722239781,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,zn_mg,0.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,-0.6931471805599453,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,zn_mg,0.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,-1.2039728043259361,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fe_mg,0.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,-0.6931471805599453,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,protein_g,18.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,2.91235066461494,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,protein_g,19.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,2.975529566236472,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,protein_g,20.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,3.0252910757955354,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,protein_g,19.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,2.9601050959108397,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fat_g,6.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,1.824549292051046,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fat_g,0.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,-0.2231435513142097,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fat_g,3.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,1.3609765531356006,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fat_g,3.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,1.2809338454620642,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,0.09531017980432493,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fapun3,1.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,0.26236426446749106,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fapun_all_g,0.33,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,-1.1086626245216111,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fapun_all_g,1.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,0.1823215567939546,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,fapun_all_g,1.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,0.3364722366212129,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,mn_mg,0,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,-Inf,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,mn_mg,0.01,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,-4.605170185988091,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus hippoglossus,mg_mg,23,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,3.1354942159291497,6.152732694704104,4.28,2000,7.2,marine,cine
NA,Hippoglossus stenolepis,ca_mg,22,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,3.091042453358316,5.552959584921617,3.92,1200,8.75,marine,cine
NA,Hippoglossus stenolepis,ca_mg,34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,muscle,3.5263605246161616,5.552959584921617,3.92,1200,8.75,marine,cine
