"","unique_paper","subgroup","species_name","nutrient","concentration1","concentration","dri_per","ref_info","ref_number","Authors","Title","Publication","Volume","Number","Pages","Year","Publisher","notes"
"1173","Composition of the commercially important Mediterranean finfish, crustaceans, and molluscs_Journal of food composition and analysis","mollusc","Todarodes sagittatus","protein",15,15,30,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",75,"Karakoltsidis, Pavlos A; Zotos, Anastasios; Constantinides, Spiros M;","Composition of the commercially important Mediterranean finfish, crustaceans, and molluscs","Journal of food composition and analysis","8","3","258-273",1995,"Elsevier",NA
"1174","Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition_Aquaculture","finfish","Anguilla rostrata","dha",0.1595376,0.1595376,15.95376,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",142,"Otwell, W Steven; Rickards, William L;","Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition","Aquaculture","26","43832","67-76",1981,"Elsevier",NA
"1175","Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition_Aquaculture","finfish","Anguilla rostrata","epa",0.0856776,0.0856776,8.56776,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",142,"Otwell, W Steven; Rickards, William L;","Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition","Aquaculture","26","43832","67-76",1981,"Elsevier",NA
"1176","Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition_Aquaculture","finfish","Anguilla rostrata","fat",3.4,3.4,4.85714285714286,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",142,"Otwell, W Steven; Rickards, William L;","Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition","Aquaculture","26","43832","67-76",1981,"Elsevier",NA
"1177","Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition_Aquaculture","finfish","Anguilla rostrata","protein",19.1,19.1,38.2,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",142,"Otwell, W Steven; Rickards, William L;","Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition","Aquaculture","26","43832","67-76",1981,"Elsevier",NA
"1178","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","calcium",46.7305,46.7305,3.89420833333333,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1179","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","calcium",57.394,57.394,4.78283333333333,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1180","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","calcium",58.831,58.831,4.90258333333333,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1181","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","calcium",73.5713,73.5713,6.13094166666667,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1182","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","fat",1.22,1.22,1.74285714285714,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1183","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","fat",1.34,1.34,1.91428571428571,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1184","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","fat",1.48,1.48,2.11428571428571,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1185","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","fat",2.37,2.37,3.38571428571429,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1186","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","iron",2.2046,2.2046,12.2477777777778,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1187","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","iron",3.2061,3.2061,17.8116666666667,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1188","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","iron",7.6567,7.6567,42.5372222222222,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
"1189","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)_Environmental monitoring and assessment","finfish","Merlangius merlangus","iron",7.8313,7.8313,43.5072222222222,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",145,"€zden, €zkan; Erkan, Nuray; Ulusoy, _afak;","Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus)","Environmental monitoring and assessment","170","43834","353-363",2010,"Springer",NA
