ref_info,seanuts_id2,species_name,country_region,nutrient,concentration
Dincer T. (2006). Differences of Turkish clam (Ruditapes decussates) and Manila clam (Ruditapes philippinarum) according to their proximate composition and heavy metal contents. Journal of Shellfish Research 25: 455 - 459.,1626,Ruditapes philippinarum,NA,protcnt_g,9.56
"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",245,Salvelinus alpinus alpinus,NA,protcnt_g,18.0
"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",272,Salvelinus alpinus alpinus,NA,protcnt_g,21.0
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",138,Sardinella fimbriata,NA,protcnt_g,17.1
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",200,Scoliodon laticaudus,NA,protcnt_g,16.7
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1376,Scomberomorus cavalla,NA,protcnt_g,17.8
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",165,Scomberomorus guttatus,NA,protcnt_g,13.0
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1380,Selene vomer,NA,protcnt_g,19.9
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",71,Solea solea,NA,protcnt_g,20.2
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",81,Solea solea,NA,protcnt_g,18.36
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",99,Solea solea,NA,protcnt_g,17.95
"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",151,Solea solea,NA,protcnt_g,17.25
"Grigorakis K., Alexis M.N., Taylor K.D.A., Hole M. (2002). Comparison of wild and cultured gildhead sea bream (Sparus aurata); composition, appearance and seasonal variations. International Journal of Food Science and Technology 37:477-484",1137,Sparus aurata,NA,protcnt_g,19.45
"Grigorakis K., Alexis M.N., Taylor K.D.A., Hole M. (2002). Comparison of wild and cultured gildhead sea bream (Sparus aurata); composition, appearance and seasonal variations. International Journal of Food Science and Technology 37:477-484",1138,Sparus aurata,NA,protcnt_g,20.05
"Kalogeropoulos N., Andrikopoulos N.K., Hassapidou M. (2004). Dietary evalutation of Mediterranean fish and molluscs pan-fried in virgin olive oil. Journal of the Science of Food and Agriculture 84:1750-1758",1561,Spicara smaris,NA,protcnt_g,19.03
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",276,Tachysurus fulvidraco,NA,protcnt_g,21.0
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",163,Tenualosa ilisha,NA,protcnt_g,17.6
"Chandrashekar K. Deosthale Y.G. (1993). Proximate composition, amino acid, mineral, and trace element content of the edible muscle of 20 Indian fish species. Journal of Food Composition and Analysis 6: 195-200",154,Thryssa purava,NA,protcnt_g,11.4
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1363,Thunnus alalunga,NA,protcnt_g,18.68
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1365,Thunnus thynnus,NA,protcnt_g,22.9
"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",169,Thymallus arcticus,NA,protcnt_g,20.0
"Erkan N., Selçuk A., Özden Ö. (2010) Amino acid and vitamin composition of raw and cooked horse mackerel. Food Anal Methods 3: 269-275",1273,Trachurus trachurus,NA,protcnt_g,18.55
"Kalogeropoulos N., Andrikopoulos N.K., Hassapidou M. (2004). Dietary evalutation of Mediterranean fish and molluscs pan-fried in virgin olive oil. Journal of the Science of Food and Agriculture 84:1750-1758",1562,Trachurus trachurus,NA,protcnt_g,16.04
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1369,Trichiurus lepturus,NA,protcnt_g,16.56
"Caula F.C.B., de Oliveira M.P., Maiaa E.L. (2008). Teor de colesterol e composição centesimal de algumas especies de peixes do estado do Ceará. Ciência e Tecnologia de Alimentos 28(4): 959-963",1556,Triportheus angulatus,NA,protcnt_g,17.6
"Carvalho A.F.U., Farias D.F., Barroso C.X., Sombra C.M.L., Silvino A.S., Menezes M.O.T., Soares M.O., Fernandes D.A.O., Gouveia S.T. (2007). Nutritive value of three organisms from mangrove ecosystem: Ucides cordatus (Linnaeus, 1763), Mytella sp. (Soot-Ryen, 1955) and Crassostrea rhizophorae (Guilding, 1828). Braz. J. Biol. 67(4): 787-788",170,Ucides cordatus,NA,protcnt_g,13.37
"King I., Childs M.T., Dorsett C., Ostrander J.G., Monsen E.R. (1990). Shellfish: Proximate composition, minerals, fatty acids, and sterols. Journal of the American Dietetic Association 90(5): 677-685",1574,Aequipecten opercularis,NA,epa,0.0895752
"Surtt J., Lee H.J., Kwon H. (2009). Regional Difference in Fatty Acid Content of Korean Shellfish. Food Sci. Biotechnol 18: 367 - 373",1628,Anadara broughtonii,NA,epa,0.303
"Surtt J., Lee H.J., Kwon H. (2009). Regional Difference in Fatty Acid Content of Korean Shellfish. Food Sci. Biotechnol 18: 367 - 373",1629,Anadara broughtonii,NA,epa,0.199
"Sirot V., Oseredczuk M., Bemrah-Aouachria N., Volatier J.-L., Leblanc J.-C.(2008). Lipid and fatty acid composition of fish and seafood consumed in France: CALIPSO study. J Food Comp Anal 21: 8-16",1308,Anguilla anguilla,NA,epa,0.432
"King I., Childs M.T., Dorsett C., Ostrander J.G., Monsen E.R. (1990). Shellfish: Proximate composition, minerals, fatty acids, and sterols. Journal of the American Dietetic Association 90(5): 677-685",1575,Argopecten irradians,NA,epa,0.100849472
"Kalogeropoulos N., Andrikopoulos N.K., Hassapidou M. (2004). Dietary evalutation of Mediterranean fish and molluscs pan-fried in virgin olive oil. Journal of the Science of Food and Agriculture 84:1750-1758",1557,Atherina boyeri,NA,epa,0.059698101
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1366,Bagre marinus,NA,epa,0.02738
"Kalogeropoulos N., Andrikopoulos N.K., Hassapidou M. (2004). Dietary evalutation of Mediterranean fish and molluscs pan-fried in virgin olive oil. Journal of the Science of Food and Agriculture 84:1750-1758",1559,Boops boops,NA,epa,0.065725107
"Kuhnlein et al, 2002",1835,Boreogadus saida,come back,epa,0.1
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1370,Caranx crysos,NA,epa,0.068
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1373,Caranx hippos,NA,epa,0.00401
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1368,Carcharhinus porosus,NA,epa,0.00153
"Skonberg, Denise I., and Brian L. Perkins. ""Nutrient composition of green crab (Carcinus maenus) leg meat and claw meat."" Food Chemistry 77.4 (2002): 401-404.",1737,Carcinus maenus,NA,epa,154.0
"Swapna H.C., Amit K.R., Bhaskar N., Sachindra N.M. (2010). Lipid classes and fatty acid profile of selected Indian fresh water fishes. J Food Sci Technol 47(4): 394-400",1355,Catla catla,NA,epa,0.0374498
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1377,Centropomus undecimalis,NA,epa,0.02256
"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",1291,Chelidonichthys lucerna,NA,epa,0.073189662
"Sirot V., Oseredczuk M., Bemrah-Aouachria N., Volatier J.-L., Leblanc J.-C.(2008). Lipid and fatty acid composition of fish and seafood consumed in France: CALIPSO study. J Food Comp Anal 21: 8-16",1327,Chelidonichthys lucerna,NA,epa,0.043
"Swapna H.C., Amit K.R., Bhaskar N., Sachindra N.M. (2010). Lipid classes and fatty acid profile of selected Indian fresh water fishes. J Food Sci Technol 47(4): 394-400",1356,Cirrhinus mrigala,NA,epa,0.0265944
"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",211,Colossoma macropomum,NA,epa,1.0966102
"Appavoo et al, 1991",1788,Coregonus autumnalis,come back,epa,0.3
"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",179,Coregonus clupeaformis,NA,epa,0.2
"Appavoo et al, 1991",1789,Coregonus clupeaformis,come back,epa,0.1
"Sirot V., Oseredczuk M., Bemrah-Aouachria N., Volatier J.-L., Leblanc J.-C.(2008). Lipid and fatty acid composition of fish and seafood consumed in France: CALIPSO study. J Food Comp Anal 21: 8-16",1310,Coryphaenoides rupestris,NA,epa,0.041
"King I., Childs M.T., Dorsett C., Ostrander J.G., Monsen E.R. (1990). Shellfish: Proximate composition, minerals, fatty acids, and sterols. Journal of the American Dietetic Association 90(5): 677-685",1572,Crassostrea gigas,NA,epa,0.359906152
"Wu T., Mao L. (2008). Influences of hot air drying and microwave drying on nutritional and odorous properties of grass carp (Ctenophayngodon idellus) fillets. Food Chemistry 110: 647-653",1361,Ctenopharyngodon idella,NA,epa,0.012189485
"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",69,Cynoscion acoupa,NA,epa,0.22455249
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1378,Cynoscion nebulosus,NA,epa,0.10615
"Swapna H.C., Amit K.R., Bhaskar N., Sachindra N.M. (2010). Lipid classes and fatty acid profile of selected Indian fresh water fishes. J Food Sci Technol 47(4): 394-400",1358,Cyprinus carpio,NA,epa,0.1597524
"Osman H., Suriah A.R., Law E.C. (2001). Fatty acid composition and cholesterol content of selected marine fish in Malaysian waters. Food Chemistry 73: 55-60",1342,Dasyatis brevis,NA,epa,0.086332025
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1375,Diapterus rhombeus,NA,epa,0.03193
"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",1296,Dicentrarchus labrax,NA,epa,0.187761132
"Sirot V., Oseredczuk M., Bemrah-Aouachria N., Volatier J.-L., Leblanc J.-C.(2008). Lipid and fatty acid composition of fish and seafood consumed in France: CALIPSO study. J Food Comp Anal 21: 8-16",1319,Dicentrarchus labrax,NA,epa,0.357
"King I., Childs M.T., Dorsett C., Ostrander J.G., Monsen E.R. (1990). Shellfish: Proximate composition, minerals, fatty acids, and sterols. Journal of the American Dietetic Association 90(5): 677-685",1573,Doryteuthis opalescens,NA,epa,0.1709276
"Osman H., Suriah A.R., Law E.C. (2001). Fatty acid composition and cholesterol content of selected marine fish in Malaysian waters. Food Chemistry 73: 55-60",1343,Eleutheronema tetradactylum,NA,epa,0.115452356
"Sirot V., Oseredczuk M., Bemrah-Aouachria N., Volatier J.-L., Leblanc J.-C.(2008). Lipid and fatty acid composition of fish and seafood consumed in France: CALIPSO study. J Food Comp Anal 21: 8-16",1306,Engraulis encrasicolus,NA,epa,0.701
"Kalogeropoulos N., Andrikopoulos N.K., Hassapidou M. (2004). Dietary evalutation of Mediterranean fish and molluscs pan-fried in virgin olive oil. Journal of the Science of Food and Agriculture 84:1750-1758",1558,Engraulis encrasicolus,NA,epa,0.147177913
"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",1290,Epinephelus aeneus,NA,epa,0.078408126
Tawfik M.S. (2009). Proximate composition and fatty acid profiles in most common available fish species in saudi market. Asian Journal of Clinical Nutrition 1(1): 50-57,1352,Epinephelus coioides,NA,epa,0.0077945
"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",1374,Epinephelus morio,NA,epa,0.00987
"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",87,Epinephelus striatus,NA,epa,0.04415764
