cine_id,genus_species,ca_mg,fe_mg,zn_mg,epa,dha,biblio_id,culture,culture_page_id
646,Parastichopus californicus,30,0.6,NA,NA,NA,19,Bella Coola,6524
646,Parastichopus californicus,30,0.6,NA,NA,NA,19,Tsimshian,6524
646,Parastichopus californicus,30,0.6,NA,NA,NA,19,Kwakiutl,6524
646,Parastichopus californicus,30,0.6,NA,NA,NA,19,Nootkan,6524
655,Pectinidae,NA,NA,NA,0.19,0.18,55,Haida,6508
655,Pectinidae,NA,NA,NA,0.19,0.18,55,Tlingit,6508
655,Pectinidae,NA,NA,NA,0.19,0.18,55,Nootkan,6508
655,Pectinidae,NA,NA,NA,0.19,0.18,55,Micmac,6508
655,Pectinidae,NA,NA,NA,0.19,0.18,55,Wampanoag,6508
656,Pectinidae,9.2,0.107,1.22,NA,NA,65,Haida,6508
656,Pectinidae,9.2,0.107,1.22,NA,NA,65,Tlingit,6508
656,Pectinidae,9.2,0.107,1.22,NA,NA,65,Nootkan,6508
656,Pectinidae,9.2,0.107,1.22,NA,NA,65,Micmac,6508
656,Pectinidae,9.2,0.107,1.22,NA,NA,65,Wampanoag,6508
657,Pectinidae,46,1.1,NA,NA,NA,27,Haida,6508
657,Pectinidae,46,1.1,NA,NA,NA,27,Tlingit,6508
657,Pectinidae,46,1.1,NA,NA,NA,27,Nootkan,6508
657,Pectinidae,46,1.1,NA,NA,NA,27,Micmac,6508
657,Pectinidae,46,1.1,NA,NA,NA,27,Wampanoag,6508
660,Perca flavescens,59.77,0.209,0.546,NA,NA,44,Cree,6411
660,Perca flavescens,59.77,0.209,0.546,NA,NA,44,Micmac,6411
662,Perca flavescens,NA,0.56,1.2,NA,NA,27,Cree,6411
662,Perca flavescens,NA,0.56,1.2,NA,NA,27,Micmac,6411
667,Percidae,NA,NA,NA,0.054,0.245,59,Cree,6411
667,Percidae,NA,NA,NA,0.054,0.245,59,Micmac,6411
669,Percidae,NA,NA,1.285,NA,NA,27,Cree,6411
669,Percidae,NA,NA,1.285,NA,NA,27,Micmac,6411
670,Petromyzontinae,16,NA,NA,NA,NA,27,Montagnais-Naskapi,6452
670,Petromyzontinae,16,NA,NA,NA,NA,27,Micmac,6452
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Inuit-Inupiaq,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Yupik,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Bella Coola,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Central Salish,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Tsimshian,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Haida,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Tlingit,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Kwakiutl,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Nootkan,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Micmac,6437
685,Pomatomus saltatrix,6.8,0.452,0.763,NA,NA,65,Wampanoag,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Inuit-Inupiaq,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Yupik,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Bella Coola,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Central Salish,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Tsimshian,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Haida,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Tlingit,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Kwakiutl,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Nootkan,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Micmac,6437
686,Pomatomus saltatrix,59,5.2,NA,NA,NA,27,Wampanoag,6437
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Inuit-Inupiaq,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Yupik,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Bella Coola,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Central Salish,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Tsimshian,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Haida,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Tlingit,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Kwakiutl,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Nootkan,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Abenaki,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Micmac,6152
689,Pseudopleuronectes americanus,13.2,0.103,0.394,NA,NA,65,Wampanoag,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Inuit-Inupiaq,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Yupik,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Bella Coola,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Central Salish,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Tsimshian,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Haida,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Tlingit,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Kwakiutl,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Nootkan,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Abenaki,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Micmac,6152
690,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Wampanoag,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Inuit-Inupiaq,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Yupik,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Bella Coola,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Central Salish,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Tsimshian,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Haida,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Tlingit,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Kwakiutl,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Nootkan,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Abenaki,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Micmac,6152
691,Pseudopleuronectes americanus,NA,NA,NA,0.07,0.12,55,Wampanoag,6152
700,Rajidae,38,0.075,0.98,NA,NA,27,Central Salish,6441
700,Rajidae,38,0.075,0.98,NA,NA,27,Nootkan,6441
700,Rajidae,38,0.075,0.98,NA,NA,27,Micmac,6441
700,Rajidae,38,0.075,0.98,NA,NA,27,Wampanoag,6441
701,Rajidae,123,NA,NA,NA,NA,27,Central Salish,6441
701,Rajidae,123,NA,NA,NA,NA,27,Nootkan,6441
701,Rajidae,123,NA,NA,NA,NA,27,Micmac,6441
701,Rajidae,123,NA,NA,NA,NA,27,Wampanoag,6441
713,Salmo salar,NA,NA,NA,0.345,1,59,Inuit-Inupiaq,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Yupik,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Bella Coola,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Central Salish,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Tsimshian,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Haida,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Tlingit,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Kwakiutl,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Nootkan,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Cree,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Montagnais-Naskapi,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Abenaki,6446
713,Salmo salar,NA,NA,NA,0.345,1,59,Micmac,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Inuit-Inupiaq,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Yupik,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Bella Coola,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Central Salish,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Tsimshian,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Haida,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Tlingit,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Kwakiutl,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Nootkan,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Cree,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Montagnais-Naskapi,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Abenaki,6446
717,Salmo salar,15,1.15,0.47,NA,NA,27,Micmac,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Inuit-Inupiaq,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Yupik,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Bella Coola,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Central Salish,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Tsimshian,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Haida,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Tlingit,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Kwakiutl,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Nootkan,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Cree,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Montagnais-Naskapi,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Abenaki,6446
720,Salmo salar,11.6,0.4,0.6,0.269,0.612,2,Micmac,6446
725,Salmo trutta,20,1,0.46,NA,NA,27,Inuit-Inupiaq,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Yupik,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Bella Coola,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Central Salish,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Tsimshian,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Haida,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Tlingit,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Kwakiutl,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Nootkan,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Cree,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Montagnais-Naskapi,6151
725,Salmo trutta,20,1,0.46,NA,NA,27,Micmac,6151
729,Salvelinus alpinus,34,1.8,0.8,NA,NA,30,Inuit-Inupiaq,6449
729,Salvelinus alpinus,34,1.8,0.8,NA,NA,30,Cree,6449
729,Salvelinus alpinus,34,1.8,0.8,NA,NA,30,Montagnais-Naskapi,6449
729,Salvelinus alpinus,34,1.8,0.8,NA,NA,30,Micmac,6449
732,Salvelinus alpinus,18.8,0.32,0.6,NA,NA,9,Inuit-Inupiaq,6449
732,Salvelinus alpinus,18.8,0.32,0.6,NA,NA,9,Cree,6449
732,Salvelinus alpinus,18.8,0.32,0.6,NA,NA,9,Montagnais-Naskapi,6449
732,Salvelinus alpinus,18.8,0.32,0.6,NA,NA,9,Micmac,6449
743,Salvelinus alpinus,7.2,0.7,0.6,0.78,0.69,2,Inuit-Inupiaq,6449
743,Salvelinus alpinus,7.2,0.7,0.6,0.78,0.69,2,Cree,6449
743,Salvelinus alpinus,7.2,0.7,0.6,0.78,0.69,2,Montagnais-Naskapi,6449
743,Salvelinus alpinus,7.2,0.7,0.6,0.78,0.69,2,Micmac,6449
744,Salvelinus alpinus,NA,NA,2.3,NA,NA,50,Inuit-Inupiaq,6449
744,Salvelinus alpinus,NA,NA,2.3,NA,NA,50,Cree,6449
744,Salvelinus alpinus,NA,NA,2.3,NA,NA,50,Montagnais-Naskapi,6449
744,Salvelinus alpinus,NA,NA,2.3,NA,NA,50,Micmac,6449
748,Salvelinus alpinus,NA,NA,13,NA,NA,50,Inuit-Inupiaq,6449
748,Salvelinus alpinus,NA,NA,13,NA,NA,50,Cree,6449
748,Salvelinus alpinus,NA,NA,13,NA,NA,50,Montagnais-Naskapi,6449
748,Salvelinus alpinus,NA,NA,13,NA,NA,50,Micmac,6449
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Inuit-Inupiaq,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Yupik,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Bella Coola,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Central Salish,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Tsimshian,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Haida,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Tlingit,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Kwakiutl,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Nootkan,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Cree,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Montagnais-Naskapi,6151
753,Salvelinus fontinalis,14.3,0.226,0.471,NA,NA,65,Micmac,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Inuit-Inupiaq,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Yupik,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Bella Coola,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Central Salish,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Tsimshian,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Haida,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Tlingit,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Kwakiutl,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Nootkan,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Cree,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Montagnais-Naskapi,6151
765,Salvelinus fontinalis,9.3,0.3,0.5,0.112,0.322,2,Micmac,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Inuit-Inupiaq,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Yupik,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Bella Coola,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Central Salish,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Tsimshian,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Haida,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Tlingit,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Kwakiutl,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Nootkan,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Cree,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Montagnais-Naskapi,6151
766,Salvelinus fontinalis,38,1.2,0.46,NA,NA,27,Micmac,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Inuit-Inupiaq,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Yupik,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Bella Coola,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Central Salish,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Tsimshian,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Haida,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Tlingit,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Kwakiutl,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Nootkan,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Cree,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Montagnais-Naskapi,6151
780,Salvelinus namaycush,6.1,0.3,0.4,0.072,0.232,2,Micmac,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Inuit-Inupiaq,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Yupik,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Bella Coola,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Central Salish,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Tsimshian,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Haida,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Tlingit,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Kwakiutl,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Nootkan,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Cree,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Montagnais-Naskapi,6151
781,Salvelinus namaycush,NA,0.478,0.21,NA,NA,27,Micmac,6151
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Inuit-Inupiaq,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Yupik,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Bella Coola,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Central Salish,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Tsimshian,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Haida,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Tlingit,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Kwakiutl,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Nootkan,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Abenaki,6431
788,Sardinops spp.,554,5.25,NA,NA,NA,27,Micmac,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Inuit-Inupiaq,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Yupik,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Bella Coola,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Central Salish,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Tsimshian,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Haida,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Tlingit,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Kwakiutl,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Nootkan,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Abenaki,6431
789,Sardinops spp.,73,2.313,1.03,NA,NA,27,Micmac,6431
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Inuit-Inupiaq,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Bella Coola,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Tsimshian,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Haida,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Tlingit,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Kwakiutl,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Nootkan,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Abenaki,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Micmac,6504
791,Saxidomus gigantea,41,NA,NA,NA,NA,27,Wampanoag,6504
797,Scomber scombrus,8,1.01,0.639,NA,NA,27,Inuit-Inupiaq,6442
797,Scomber scombrus,8,1.01,0.639,NA,NA,27,Nootkan,6442
797,Scomber scombrus,8,1.01,0.639,NA,NA,27,Abenaki,6442
797,Scomber scombrus,8,1.01,0.639,NA,NA,27,Micmac,6442
797,Scomber scombrus,8,1.01,0.639,NA,NA,27,Wampanoag,6442
808,Scomber scombrus,NA,NA,NA,1.45,2.16,55,Inuit-Inupiaq,6442
808,Scomber scombrus,NA,NA,NA,1.45,2.16,55,Nootkan,6442
808,Scomber scombrus,NA,NA,NA,1.45,2.16,55,Abenaki,6442
808,Scomber scombrus,NA,NA,NA,1.45,2.16,55,Micmac,6442
808,Scomber scombrus,NA,NA,NA,1.45,2.16,55,Wampanoag,6442
811,Scomber spp.,NA,NA,NA,1.45,2.16,55,Inuit-Inupiaq,6442
811,Scomber spp.,NA,NA,NA,1.45,2.16,55,Nootkan,6442
811,Scomber spp.,NA,NA,NA,1.45,2.16,55,Abenaki,6442
811,Scomber spp.,NA,NA,NA,1.45,2.16,55,Micmac,6442
811,Scomber spp.,NA,NA,NA,1.45,2.16,55,Wampanoag,6442
812,Scomber spp.,22,1.409,0.538,NA,NA,27,Inuit-Inupiaq,6442
812,Scomber spp.,22,1.409,0.538,NA,NA,27,Nootkan,6442
812,Scomber spp.,22,1.409,0.538,NA,NA,27,Abenaki,6442
812,Scomber spp.,22,1.409,0.538,NA,NA,27,Micmac,6442
812,Scomber spp.,22,1.409,0.538,NA,NA,27,Wampanoag,6442
816,Scombridae,12,1,1.13,NA,NA,27,Inuit-Inupiaq,6442
816,Scombridae,12,1,1.13,NA,NA,27,Nootkan,6442
816,Scombridae,12,1,1.13,NA,NA,27,Abenaki,6442
816,Scombridae,12,1,1.13,NA,NA,27,Micmac,6442
816,Scombridae,12,1,1.13,NA,NA,27,Wampanoag,6442
817,Sebastes flavidus,8,NA,NA,NA,NA,27,Inuit-Inupiaq,6436
817,Sebastes flavidus,8,NA,NA,NA,NA,27,Bella Coola,6436
817,Sebastes flavidus,8,NA,NA,NA,NA,27,Central Salish,6436
817,Sebastes flavidus,8,NA,NA,NA,NA,27,Tsimshian,6436
817,Sebastes flavidus,8,NA,NA,NA,NA,27,Tlingit,6436
817,Sebastes flavidus,8,NA,NA,NA,NA,27,Kwakiutl,6436
817,Sebastes flavidus,8,NA,NA,NA,NA,27,Nootkan,6436
817,Sebastes flavidus,8,NA,NA,NA,NA,27,Micmac,6436
821,Sebastes norvegicus,141,0.633,0.683,NA,NA,27,Inuit-Inupiaq,6436
821,Sebastes norvegicus,141,0.633,0.683,NA,NA,27,Bella Coola,6436
821,Sebastes norvegicus,141,0.633,0.683,NA,NA,27,Central Salish,6436
821,Sebastes norvegicus,141,0.633,0.683,NA,NA,27,Tsimshian,6436
821,Sebastes norvegicus,141,0.633,0.683,NA,NA,27,Tlingit,6436
821,Sebastes norvegicus,141,0.633,0.683,NA,NA,27,Kwakiutl,6436
821,Sebastes norvegicus,141,0.633,0.683,NA,NA,27,Nootkan,6436
821,Sebastes norvegicus,141,0.633,0.683,NA,NA,27,Micmac,6436
827,Sebastes norvegicus,NA,NA,NA,0.14,0.07,55,Inuit-Inupiaq,6436
827,Sebastes norvegicus,NA,NA,NA,0.14,0.07,55,Bella Coola,6436
827,Sebastes norvegicus,NA,NA,NA,0.14,0.07,55,Central Salish,6436
827,Sebastes norvegicus,NA,NA,NA,0.14,0.07,55,Tsimshian,6436
827,Sebastes norvegicus,NA,NA,NA,0.14,0.07,55,Tlingit,6436
827,Sebastes norvegicus,NA,NA,NA,0.14,0.07,55,Kwakiutl,6436
827,Sebastes norvegicus,NA,NA,NA,0.14,0.07,55,Nootkan,6436
827,Sebastes norvegicus,NA,NA,NA,0.14,0.07,55,Micmac,6436
840,Sebastes spp.,NA,NA,NA,0.373,0.649,59,Inuit-Inupiaq,6436
840,Sebastes spp.,NA,NA,NA,0.373,0.649,59,Bella Coola,6436
840,Sebastes spp.,NA,NA,NA,0.373,0.649,59,Central Salish,6436
840,Sebastes spp.,NA,NA,NA,0.373,0.649,59,Tsimshian,6436
840,Sebastes spp.,NA,NA,NA,0.373,0.649,59,Tlingit,6436
840,Sebastes spp.,NA,NA,NA,0.373,0.649,59,Kwakiutl,6436
840,Sebastes spp.,NA,NA,NA,0.373,0.649,59,Nootkan,6436
840,Sebastes spp.,NA,NA,NA,0.373,0.649,59,Micmac,6436
841,Sebastes spp.,NA,NA,NA,0.14,0.07,55,Inuit-Inupiaq,6436
841,Sebastes spp.,NA,NA,NA,0.14,0.07,55,Bella Coola,6436
841,Sebastes spp.,NA,NA,NA,0.14,0.07,55,Central Salish,6436
841,Sebastes spp.,NA,NA,NA,0.14,0.07,55,Tsimshian,6436
841,Sebastes spp.,NA,NA,NA,0.14,0.07,55,Tlingit,6436
841,Sebastes spp.,NA,NA,NA,0.14,0.07,55,Kwakiutl,6436
841,Sebastes spp.,NA,NA,NA,0.14,0.07,55,Nootkan,6436
841,Sebastes spp.,NA,NA,NA,0.14,0.07,55,Micmac,6436
844,Sebastes spp.,NA,NA,0.147,NA,NA,27,Inuit-Inupiaq,6436
844,Sebastes spp.,NA,NA,0.147,NA,NA,27,Bella Coola,6436
844,Sebastes spp.,NA,NA,0.147,NA,NA,27,Central Salish,6436
844,Sebastes spp.,NA,NA,0.147,NA,NA,27,Tsimshian,6436
844,Sebastes spp.,NA,NA,0.147,NA,NA,27,Tlingit,6436
844,Sebastes spp.,NA,NA,0.147,NA,NA,27,Kwakiutl,6436
844,Sebastes spp.,NA,NA,0.147,NA,NA,27,Nootkan,6436
844,Sebastes spp.,NA,NA,0.147,NA,NA,27,Micmac,6436
847,Sparidae,35,0.933,NA,NA,NA,27,Inuit-Inupiaq,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Yupik,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Bella Coola,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Central Salish,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Tsimshian,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Haida,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Tlingit,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Kwakiutl,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Nootkan,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Micmac,6437
847,Sparidae,35,0.933,NA,NA,NA,27,Wampanoag,6437
848,Sparidae,47,0.982,1.92,NA,NA,27,Inuit-Inupiaq,6437
848,Sparidae,47,0.982,1.92,NA,NA,27,Yupik,6437
848,Sparidae,47,0.982,1.92,NA,NA,27,Bella Coola,6437
848,Sparidae,47,0.982,1.92,NA,NA,27,Central Salish,6437
848,Sparidae,47,0.982,1.92,NA,NA,27,Tsimshian,6437
