species1,latin_name,pageid,level_1,level_2,common_name,latin_name1,part,preparation,reference,nutrient,concentration,AgeMatMin,feeding_level,feeding_mode,bulk_trophic_level,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,log_concentration,log_length,seanuts_id2,species_name,subgroup,abs_lat
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,not specified,raw (Alaska Native),88,protein_g,20.7,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.0301337002713233,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,7,protein_g,20.1,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.0007198150650303,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,13,protein_g,20.1,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.0007198150650303,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,63,protein_g,20.1,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.0007198150650303,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,34,protein_g,12,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,2.4849066497880004,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,58,protein_g,12,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,2.4849066497880004,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,27,protein_g,20.4,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.0155349008501706,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,whole,raw,27,protein_g,14.8,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,2.6946271807700692,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,eggs,raw,27,protein_g,18.4,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,2.91235066461494,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,79,protein_g,20.4,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.0155349008501706,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,not specified,raw (Alaska Native),88,fat_g,3.67,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.3001916620664788,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,23,fat_g,6.6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.8870696490323797,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,7,fat_g,3.77,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.3270750014599193,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,13,fat_g,3.77,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.3270750014599193,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,63,fat_g,3.77,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.3270750014599193,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,34,fat_g,1.5,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,0.4054651081081644,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,58,fat_g,2,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,0.6931471805599453,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,27,fat_g,4.6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.5260563034950492,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,whole,raw,27,fat_g,0.8,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-0.2231435513142097,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,eggs,raw,27,fat_g,12.4,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,2.517696472610991,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,79,fat_g,4.2,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.4350845252893227,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,72,fat_g,3.9,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.3609765531356006,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,55,fat_g,3.5,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,1.252762968495368,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,79,fapun3,0.6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-0.5108256237659907,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,not specified,raw (Alaska Native),88,fapun_all_g,0.77,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-0.2613647641344075,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,23,fapun_all_g,1.5,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,0.4054651081081644,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,7,fapun_all_g,0.898,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-0.10758521067993743,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,13,fapun_all_g,0.898,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-0.10758521067993743,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,63,fapun_all_g,0.898,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-0.10758521067993743,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,79,fapun_all_g,1,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,0,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,not specified,raw (Alaska Native),88,mn_mg,0.03,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-3.506557897319982,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,7,mn_mg,0.015,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-4.199705077879927,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,13,mn_mg,0.015,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-4.199705077879927,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,88,mn_mg,0.015,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-4.199705077879927,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,27,mn_mg,0.028,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,-3.575550768806933,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,not specified,raw (Alaska Native),88,mg_mg,26,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.258096538021482,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,63,mg_mg,22,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.091042453358316,4.605170185988092,NA,NA,NA,NA
Oncorhynchus keta,Oncorhynchus keta,6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,27,mg_mg,22,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,3.091042453358316,4.605170185988092,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,not specified,raw (Alaska Native),88,ca_mg,5,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.6094379124341003,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,63,ca_mg,36,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.58351893845611,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,58,ca_mg,78,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,4.356708826689592,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,27,ca_mg,36,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.58351893845611,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,79,ca_mg,36,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.58351893845611,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,not specified,raw (Alaska Native),88,zn_mg,0.41,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.8915981192837836,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,7,zn_mg,0.41,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.8915981192837836,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,13,zn_mg,0.41,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.8915981192837836,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,63,zn_mg,0.41,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.8915981192837836,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,79,zn_mg,0.4,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.916290731874155,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,not specified,raw (Alaska Native),88,fe_mg,0.55,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.5978370007556204,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,7,fe_mg,0.7,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.35667494393873245,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,13,fe_mg,0.7,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.35667494393873245,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,63,fe_mg,0.56,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,-0.579818495252942,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,58,fe_mg,1.8,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,0.5877866649021191,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,27,fe_mg,1.345,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,0.2963940130538024,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,79,fe_mg,1.3,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,0.26236426446749106,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,not specified,raw (Alaska Native),88,protein_g,22.6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.1179499062782403,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,8,protein_g,21.3,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.0587070727153796,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,7,protein_g,21.6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.0726933146901194,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,13,protein_g,21.6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.0726933146901194,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,63,protein_g,21.6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.0726933146901194,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,58,protein_g,20,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,2.995732273553991,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,27,protein_g,21.1,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.0492730404820207,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,eggs,raw,27,protein_g,18.4,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,2.91235066461494,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,79,protein_g,21.1,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.0492730404820207,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,not specified,raw (Alaska Native),88,fat_g,5.57,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.7173950539391927,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,23,fat_g,6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.791759469228055,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,8,fat_g,3.3,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.1939224684724346,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,7,fat_g,5.95,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.7833912195575383,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,13,fat_g,5.95,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.7833912195575383,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,63,fat_g,5.93,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.780024213009634,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,58,fat_g,6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.791759469228055,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,27,fat_g,5.7,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.7404661748405046,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,55,fat_g,5.4,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.6863989535702288,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,55,fat_g,32.2,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,3.4719664525503626,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,eggs,raw,27,fat_g,11.2,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,2.4159137783010487,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,79,fat_g,6.6,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,1.8870696490323797,4.681668156960816,NA,NA,NA,NA
Oncorhynchus kisutch,Oncorhynchus kisutch,6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,72,fat_g,7.5,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,2.0149030205422647,4.681668156960816,NA,NA,NA,NA
